id,province,adcode,model,regYear,regMonth,forecastVolum
2738,广西,450000,2d0d2c3403909fdb,2018,3,
2739,江苏,320000,2d0d2c3403909fdb,2018,3,
2740,江西,360000,2d0d2c3403909fdb,2018,3,
2741,河北,130000,2d0d2c3403909fdb,2018,3,
2742,河南,410000,2d0d2c3403909fdb,2018,3,
2743,浙江,330000,2d0d2c3403909fdb,2018,3,
2744,湖北,420000,2d0d2c3403909fdb,2018,3,
2745,湖南,430000,2d0d2c3403909fdb,2018,3,
2746,福建,350000,2d0d2c3403909fdb,2018,3,
2747,辽宁,210000,2d0d2c3403909fdb,2018,3,
2748,重庆,500000,2d0d2c3403909fdb,2018,3,
2749,陕西,610000,2d0d2c3403909fdb,2018,3,
2750,黑龙江,230000,2d0d2c3403909fdb,2018,3,
2751,上海,310000,a28bb927b6fcb33c,2018,3,
2752,云南,530000,a28bb927b6fcb33c,2018,3,
2753,内蒙古,150000,a28bb927b6fcb33c,2018,3,
2754,北京,110000,a28bb927b6fcb33c,2018,3,
2755,四川,510000,a28bb927b6fcb33c,2018,3,
2756,安徽,340000,a28bb927b6fcb33c,2018,3,
2757,山东,370000,a28bb927b6fcb33c,2018,3,
2758,山西,140000,a28bb927b6fcb33c,2018,3,
2759,广东,440000,a28bb927b6fcb33c,2018,3,
2760,广西,450000,a28bb927b6fcb33c,2018,3,
2761,江苏,320000,a28bb927b6fcb33c,2018,3,
2762,江西,360000,a28bb927b6fcb33c,2018,3,
2763,河北,130000,a28bb927b6fcb33c,2018,3,
2764,河南,410000,a28bb927b6fcb33c,2018,3,
2765,浙江,330000,a28bb927b6fcb33c,2018,3,
2766,湖北,420000,a28bb927b6fcb33c,2018,3,
2767,湖南,430000,a28bb927b6fcb33c,2018,3,
2768,福建,350000,a28bb927b6fcb33c,2018,3,
2769,辽宁,210000,a28bb927b6fcb33c,2018,3,
2770,重庆,500000,a28bb927b6fcb33c,2018,3,
2771,陕西,610000,a28bb927b6fcb33c,2018,3,
2772,黑龙江,230000,a28bb927b6fcb33c,2018,3,
2773,上海,310000,17bc272c93f19d56,2018,3,
2774,云南,530000,17bc272c93f19d56,2018,3,
2775,内蒙古,150000,17bc272c93f19d56,2018,3,
2776,北京,110000,17bc272c93f19d56,2018,3,
2777,四川,510000,17bc272c93f19d56,2018,3,
2778,安徽,340000,17bc272c93f19d56,2018,3,
2779,山东,370000,17bc272c93f19d56,2018,3,
2780,山西,140000,17bc272c93f19d56,2018,3,
2781,广东,440000,17bc272c93f19d56,2018,3,
2782,广西,450000,17bc272c93f19d56,2018,3,
2783,江苏,320000,17bc272c93f19d56,2018,3,
2784,江西,360000,17bc272c93f19d56,2018,3,
2785,河北,130000,17bc272c93f19d56,2018,3,
2786,河南,410000,17bc272c93f19d56,2018,3,
2787,浙江,330000,17bc272c93f19d56,2018,3,
2788,湖北,420000,17bc272c93f19d56,2018,3,
2789,湖南,430000,17bc272c93f19d56,2018,3,
2790,福建,350000,17bc272c93f19d56,2018,3,
2791,辽宁,210000,17bc272c93f19d56,2018,3,
2792,重庆,500000,17bc272c93f19d56,2018,3,
2793,陕西,610000,17bc272c93f19d56,2018,3,
2794,黑龙江,230000,17bc272c93f19d56,2018,3,
2795,上海,310000,2a2ab41f8f6ff1cb,2018,3,
2796,云南,530000,2a2ab41f8f6ff1cb,2018,3,
2797,内蒙古,150000,2a2ab41f8f6ff1cb,2018,3,
2798,北京,110000,2a2ab41f8f6ff1cb,2018,3,
2799,四川,510000,2a2ab41f8f6ff1cb,2018,3,
2800,安徽,340000,2a2ab41f8f6ff1cb,2018,3,
2801,山东,370000,2a2ab41f8f6ff1cb,2018,3,
2802,山西,140000,2a2ab41f8f6ff1cb,2018,3,
2803,广东,440000,2a2ab41f8f6ff1cb,2018,3,
2804,广西,450000,2a2ab41f8f6ff1cb,2018,3,
2805,江苏,320000,2a2ab41f8f6ff1cb,2018,3,
2806,江西,360000,2a2ab41f8f6ff1cb,2018,3,
2807,河北,130000,2a2ab41f8f6ff1cb,2018,3,
2808,河南,410000,2a2ab41f8f6ff1cb,2018,3,
2809,浙江,330000,2a2ab41f8f6ff1cb,2018,3,
2810,湖北,420000,2a2ab41f8f6ff1cb,2018,3,
2811,湖南,430000,2a2ab41f8f6ff1cb,2018,3,
2812,福建,350000,2a2ab41f8f6ff1cb,2018,3,
2813,辽宁,210000,2a2ab41f8f6ff1cb,2018,3,
2814,重庆,500000,2a2ab41f8f6ff1cb,2018,3,
2815,陕西,610000,2a2ab41f8f6ff1cb,2018,3,
2816,黑龙江,230000,2a2ab41f8f6ff1cb,2018,3,
2817,上海,310000,c06a2a387c0ee510,2018,3,
2818,云南,530000,c06a2a387c0ee510,2018,3,
2819,内蒙古,150000,c06a2a387c0ee510,2018,3,
2820,北京,110000,c06a2a387c0ee510,2018,3,
2821,四川,510000,c06a2a387c0ee510,2018,3,
2822,安徽,340000,c06a2a387c0ee510,2018,3,
2823,山东,370000,c06a2a387c0ee510,2018,3,
2824,山西,140000,c06a2a387c0ee510,2018,3,
2825,广东,440000,c06a2a387c0ee510,2018,3,
2826,广西,450000,c06a2a387c0ee510,2018,3,
2827,江苏,320000,c06a2a387c0ee510,2018,3,
2828,江西,360000,c06a2a387c0ee510,2018,3,
2829,河北,130000,c06a2a387c0ee510,2018,3,
2830,河南,410000,c06a2a387c0ee510,2018,3,
2831,浙江,330000,c06a2a387c0ee510,2018,3,
2832,湖北,420000,c06a2a387c0ee510,2018,3,
2833,湖南,430000,c06a2a387c0ee510,2018,3,
2834,福建,350000,c06a2a387c0ee510,2018,3,
2835,辽宁,210000,c06a2a387c0ee510,2018,3,
2836,重庆,500000,c06a2a387c0ee510,2018,3,
2837,陕西,610000,c06a2a387c0ee510,2018,3,
2838,黑龙江,230000,c06a2a387c0ee510,2018,3,
2839,上海,310000,7023efdab9cedc03,2018,3,
2840,云南,530000,7023efdab9cedc03,2018,3,
2841,内蒙古,150000,7023efdab9cedc03,2018,3,
2842,北京,110000,7023efdab9cedc03,2018,3,
2843,四川,510000,7023efdab9cedc03,2018,3,
2844,安徽,340000,7023efdab9cedc03,2018,3,
2845,山东,370000,7023efdab9cedc03,2018,3,
2846,山西,140000,7023efdab9cedc03,2018,3,
2847,广东,440000,7023efdab9cedc03,2018,3,
2848,广西,450000,7023efdab9cedc03,2018,3,
2849,江苏,320000,7023efdab9cedc03,2018,3,
2850,江西,360000,7023efdab9cedc03,2018,3,
2851,河北,130000,7023efdab9cedc03,2018,3,
2852,河南,410000,7023efdab9cedc03,2018,3,
2853,浙江,330000,7023efdab9cedc03,2018,3,
2854,湖北,420000,7023efdab9cedc03,2018,3,
2855,湖南,430000,7023efdab9cedc03,2018,3,
2856,福建,350000,7023efdab9cedc03,2018,3,
2857,辽宁,210000,7023efdab9cedc03,2018,3,
2858,重庆,500000,7023efdab9cedc03,2018,3,
2859,陕西,610000,7023efdab9cedc03,2018,3,
2860,黑龙江,230000,7023efdab9cedc03,2018,3,
2861,上海,310000,af6f4f548684e14d,2018,3,
2862,云南,530000,af6f4f548684e14d,2018,3,
2863,内蒙古,150000,af6f4f548684e14d,2018,3,
2864,北京,110000,af6f4f548684e14d,2018,3,
2865,四川,510000,af6f4f548684e14d,2018,3,
2866,安徽,340000,af6f4f548684e14d,2018,3,
2867,山东,370000,af6f4f548684e14d,2018,3,
2868,山西,140000,af6f4f548684e14d,2018,3,
2869,广东,440000,af6f4f548684e14d,2018,3,
2870,广西,450000,af6f4f548684e14d,2018,3,
2871,江苏,320000,af6f4f548684e14d,2018,3,
2872,江西,360000,af6f4f548684e14d,2018,3,
2873,河北,130000,af6f4f548684e14d,2018,3,
2874,河南,410000,af6f4f548684e14d,2018,3,
2875,浙江,330000,af6f4f548684e14d,2018,3,
2876,湖北,420000,af6f4f548684e14d,2018,3,
2877,湖南,430000,af6f4f548684e14d,2018,3,
2878,福建,350000,af6f4f548684e14d,2018,3,
2879,辽宁,210000,af6f4f548684e14d,2018,3,
2880,重庆,500000,af6f4f548684e14d,2018,3,
2881,陕西,610000,af6f4f548684e14d,2018,3,
2882,黑龙江,230000,af6f4f548684e14d,2018,3,
2883,上海,310000,7cf283430b3b5e38,2018,3,
2884,云南,530000,7cf283430b3b5e38,2018,3,
2885,内蒙古,150000,7cf283430b3b5e38,2018,3,
2886,北京,110000,7cf283430b3b5e38,2018,3,
2887,四川,510000,7cf283430b3b5e38,2018,3,
2888,安徽,340000,7cf283430b3b5e38,2018,3,
2889,山东,370000,7cf283430b3b5e38,2018,3,
2890,山西,140000,7cf283430b3b5e38,2018,3,
2891,广东,440000,7cf283430b3b5e38,2018,3,
2892,广西,450000,7cf283430b3b5e38,2018,3,
2893,江苏,320000,7cf283430b3b5e38,2018,3,
2894,江西,360000,7cf283430b3b5e38,2018,3,
2895,河北,130000,7cf283430b3b5e38,2018,3,
2896,河南,410000,7cf283430b3b5e38,2018,3,
2897,浙江,330000,7cf283430b3b5e38,2018,3,
2898,湖北,420000,7cf283430b3b5e38,2018,3,
2899,湖南,430000,7cf283430b3b5e38,2018,3,
2900,福建,350000,7cf283430b3b5e38,2018,3,
2901,辽宁,210000,7cf283430b3b5e38,2018,3,
2902,重庆,500000,7cf283430b3b5e38,2018,3,
2903,陕西,610000,7cf283430b3b5e38,2018,3,
2904,黑龙江,230000,7cf283430b3b5e38,2018,3,
2905,上海,310000,d4efbebb087fd03f,2018,3,
2906,云南,530000,d4efbebb087fd03f,2018,3,
2907,内蒙古,150000,d4efbebb087fd03f,2018,3,
2908,北京,110000,d4efbebb087fd03f,2018,3,
2909,四川,510000,d4efbebb087fd03f,2018,3,
2910,安徽,340000,d4efbebb087fd03f,2018,3,
2911,山东,370000,d4efbebb087fd03f,2018,3,
2912,山西,140000,d4efbebb087fd03f,2018,3,
2913,广东,440000,d4efbebb087fd03f,2018,3,
2914,广西,450000,d4efbebb087fd03f,2018,3,
2915,江苏,320000,d4efbebb087fd03f,2018,3,
2916,江西,360000,d4efbebb087fd03f,2018,3,
2917,河北,130000,d4efbebb087fd03f,2018,3,
2918,河南,410000,d4efbebb087fd03f,2018,3,
2919,浙江,330000,d4efbebb087fd03f,2018,3,
2920,湖北,420000,d4efbebb087fd03f,2018,3,
2921,湖南,430000,d4efbebb087fd03f,2018,3,
2922,福建,350000,d4efbebb087fd03f,2018,3,
2923,辽宁,210000,d4efbebb087fd03f,2018,3,
2924,重庆,500000,d4efbebb087fd03f,2018,3,
2925,陕西,610000,d4efbebb087fd03f,2018,3,
2926,黑龙江,230000,d4efbebb087fd03f,2018,3,
2927,上海,310000,7245e0ee27b195cd,2018,3,
2928,云南,530000,7245e0ee27b195cd,2018,3,
2929,内蒙古,150000,7245e0ee27b195cd,2018,3,
2930,北京,110000,7245e0ee27b195cd,2018,3,
2931,四川,510000,7245e0ee27b195cd,2018,3,
2932,安徽,340000,7245e0ee27b195cd,2018,3,
2933,山东,370000,7245e0ee27b195cd,2018,3,
2934,山西,140000,7245e0ee27b195cd,2018,3,
2935,广东,440000,7245e0ee27b195cd,2018,3,
2936,广西,450000,7245e0ee27b195cd,2018,3,
2937,江苏,320000,7245e0ee27b195cd,2018,3,
2938,江西,360000,7245e0ee27b195cd,2018,3,
2939,河北,130000,7245e0ee27b195cd,2018,3,
2940,河南,410000,7245e0ee27b195cd,2018,3,
2941,浙江,330000,7245e0ee27b195cd,2018,3,
2942,湖北,420000,7245e0ee27b195cd,2018,3,
2943,湖南,430000,7245e0ee27b195cd,2018,3,
2944,福建,350000,7245e0ee27b195cd,2018,3,
2945,辽宁,210000,7245e0ee27b195cd,2018,3,
2946,重庆,500000,7245e0ee27b195cd,2018,3,
2947,陕西,610000,7245e0ee27b195cd,2018,3,
2948,黑龙江,230000,7245e0ee27b195cd,2018,3,
2949,上海,310000,8c915fe4632fb9fa,2018,3,
2950,云南,530000,8c915fe4632fb9fa,2018,3,
2951,内蒙古,150000,8c915fe4632fb9fa,2018,3,
2952,北京,110000,8c915fe4632fb9fa,2018,3,
2953,四川,510000,8c915fe4632fb9fa,2018,3,
2954,安徽,340000,8c915fe4632fb9fa,2018,3,
2955,山东,370000,8c915fe4632fb9fa,2018,3,
2956,山西,140000,8c915fe4632fb9fa,2018,3,
2957,广东,440000,8c915fe4632fb9fa,2018,3,
2958,广西,450000,8c915fe4632fb9fa,2018,3,
2959,江苏,320000,8c915fe4632fb9fa,2018,3,
2960,江西,360000,8c915fe4632fb9fa,2018,3,
2961,河北,130000,8c915fe4632fb9fa,2018,3,
2962,河南,410000,8c915fe4632fb9fa,2018,3,
2963,浙江,330000,8c915fe4632fb9fa,2018,3,
2964,湖北,420000,8c915fe4632fb9fa,2018,3,
2965,湖南,430000,8c915fe4632fb9fa,2018,3,
2966,福建,350000,8c915fe4632fb9fa,2018,3,
2967,辽宁,210000,8c915fe4632fb9fa,2018,3,
2968,重庆,500000,8c915fe4632fb9fa,2018,3,
2969,陕西,610000,8c915fe4632fb9fa,2018,3,
2970,黑龙江,230000,8c915fe4632fb9fa,2018,3,
2971,上海,310000,6155b214590c66e6,2018,3,
2972,云南,530000,6155b214590c66e6,2018,3,
2973,内蒙古,150000,6155b214590c66e6,2018,3,
2974,北京,110000,6155b214590c66e6,2018,3,
2975,四川,510000,6155b214590c66e6,2018,3,
2976,安徽,340000,6155b214590c66e6,2018,3,
2977,山东,370000,6155b214590c66e6,2018,3,
2978,山西,140000,6155b214590c66e6,2018,3,
2979,广东,440000,6155b214590c66e6,2018,3,
2980,广西,450000,6155b214590c66e6,2018,3,
2981,江苏,320000,6155b214590c66e6,2018,3,
2982,江西,360000,6155b214590c66e6,2018,3,
2983,河北,130000,6155b214590c66e6,2018,3,
2984,河南,410000,6155b214590c66e6,2018,3,
2985,浙江,330000,6155b214590c66e6,2018,3,
2986,湖北,420000,6155b214590c66e6,2018,3,
2987,湖南,430000,6155b214590c66e6,2018,3,
2988,福建,350000,6155b214590c66e6,2018,3,
2989,辽宁,210000,6155b214590c66e6,2018,3,
2990,重庆,500000,6155b214590c66e6,2018,3,
2991,陕西,610000,6155b214590c66e6,2018,3,
2992,黑龙江,230000,6155b214590c66e6,2018,3,
2993,上海,310000,28e29f2c03dcd84c,2018,3,
2994,云南,530000,28e29f2c03dcd84c,2018,3,
2995,内蒙古,150000,28e29f2c03dcd84c,2018,3,
2996,北京,110000,28e29f2c03dcd84c,2018,3,
2997,四川,510000,28e29f2c03dcd84c,2018,3,
2998,安徽,340000,28e29f2c03dcd84c,2018,3,
2999,山东,370000,28e29f2c03dcd84c,2018,3,
3000,山西,140000,28e29f2c03dcd84c,2018,3,
3001,广东,440000,28e29f2c03dcd84c,2018,3,
3002,广西,450000,28e29f2c03dcd84c,2018,3,
3003,江苏,320000,28e29f2c03dcd84c,2018,3,
3004,江西,360000,28e29f2c03dcd84c,2018,3,
3005,河北,130000,28e29f2c03dcd84c,2018,3,
3006,河南,410000,28e29f2c03dcd84c,2018,3,
3007,浙江,330000,28e29f2c03dcd84c,2018,3,
3008,湖北,420000,28e29f2c03dcd84c,2018,3,
3009,湖南,430000,28e29f2c03dcd84c,2018,3,
3010,福建,350000,28e29f2c03dcd84c,2018,3,
3011,辽宁,210000,28e29f2c03dcd84c,2018,3,
3012,重庆,500000,28e29f2c03dcd84c,2018,3,
3013,陕西,610000,28e29f2c03dcd84c,2018,3,
3014,黑龙江,230000,28e29f2c03dcd84c,2018,3,
3015,上海,310000,37aa9169b575ef79,2018,3,
3016,云南,530000,37aa9169b575ef79,2018,3,
3017,内蒙古,150000,37aa9169b575ef79,2018,3,
3018,北京,110000,37aa9169b575ef79,2018,3,
3019,四川,510000,37aa9169b575ef79,2018,3,
3020,安徽,340000,37aa9169b575ef79,2018,3,
3021,山东,370000,37aa9169b575ef79,2018,3,
3022,山西,140000,37aa9169b575ef79,2018,3,
3023,广东,440000,37aa9169b575ef79,2018,3,
3024,广西,450000,37aa9169b575ef79,2018,3,
3025,江苏,320000,37aa9169b575ef79,2018,3,
3026,江西,360000,37aa9169b575ef79,2018,3,
3027,河北,130000,37aa9169b575ef79,2018,3,
3028,河南,410000,37aa9169b575ef79,2018,3,
3029,浙江,330000,37aa9169b575ef79,2018,3,
3030,湖北,420000,37aa9169b575ef79,2018,3,
3031,湖南,430000,37aa9169b575ef79,2018,3,
3032,福建,350000,37aa9169b575ef79,2018,3,
3033,辽宁,210000,37aa9169b575ef79,2018,3,
3034,重庆,500000,37aa9169b575ef79,2018,3,
3035,陕西,610000,37aa9169b575ef79,2018,3,
3036,黑龙江,230000,37aa9169b575ef79,2018,3,
3037,上海,310000,63065128401bb3ff,2018,3,
3038,云南,530000,63065128401bb3ff,2018,3,
3039,内蒙古,150000,63065128401bb3ff,2018,3,
3040,北京,110000,63065128401bb3ff,2018,3,
3041,四川,510000,63065128401bb3ff,2018,3,
3042,安徽,340000,63065128401bb3ff,2018,3,
3043,山东,370000,63065128401bb3ff,2018,3,
3044,山西,140000,63065128401bb3ff,2018,3,
3045,广东,440000,63065128401bb3ff,2018,3,
3046,广西,450000,63065128401bb3ff,2018,3,
3047,江苏,320000,63065128401bb3ff,2018,3,
3048,江西,360000,63065128401bb3ff,2018,3,
3049,河北,130000,63065128401bb3ff,2018,3,
3050,河南,410000,63065128401bb3ff,2018,3,
3051,浙江,330000,63065128401bb3ff,2018,3,
3052,湖北,420000,63065128401bb3ff,2018,3,
3053,湖南,430000,63065128401bb3ff,2018,3,
3054,福建,350000,63065128401bb3ff,2018,3,
3055,辽宁,210000,63065128401bb3ff,2018,3,
3056,重庆,500000,63065128401bb3ff,2018,3,
3057,陕西,610000,63065128401bb3ff,2018,3,
3058,黑龙江,230000,63065128401bb3ff,2018,3,
3059,上海,310000,ea489c253676aafc,2018,3,
3060,云南,530000,ea489c253676aafc,2018,3,
3061,内蒙古,150000,ea489c253676aafc,2018,3,
3062,北京,110000,ea489c253676aafc,2018,3,
3063,四川,510000,ea489c253676aafc,2018,3,
3064,安徽,340000,ea489c253676aafc,2018,3,
3065,山东,370000,ea489c253676aafc,2018,3,
3066,山西,140000,ea489c253676aafc,2018,3,
3067,广东,440000,ea489c253676aafc,2018,3,
3068,广西,450000,ea489c253676aafc,2018,3,
3069,江苏,320000,ea489c253676aafc,2018,3,
3070,江西,360000,ea489c253676aafc,2018,3,
3071,河北,130000,ea489c253676aafc,2018,3,
3072,河南,410000,ea489c253676aafc,2018,3,
3073,浙江,330000,ea489c253676aafc,2018,3,
3074,湖北,420000,ea489c253676aafc,2018,3,
3075,湖南,430000,ea489c253676aafc,2018,3,
3076,福建,350000,ea489c253676aafc,2018,3,
3077,辽宁,210000,ea489c253676aafc,2018,3,
3078,重庆,500000,ea489c253676aafc,2018,3,
3079,陕西,610000,ea489c253676aafc,2018,3,
3080,黑龙江,230000,ea489c253676aafc,2018,3,
3081,上海,310000,cd5841d44fd7625e,2018,3,
3082,云南,530000,cd5841d44fd7625e,2018,3,
3083,内蒙古,150000,cd5841d44fd7625e,2018,3,
3084,北京,110000,cd5841d44fd7625e,2018,3,
3085,四川,510000,cd5841d44fd7625e,2018,3,
3086,安徽,340000,cd5841d44fd7625e,2018,3,
3087,山东,370000,cd5841d44fd7625e,2018,3,
3088,山西,140000,cd5841d44fd7625e,2018,3,
3089,广东,440000,cd5841d44fd7625e,2018,3,
3090,广西,450000,cd5841d44fd7625e,2018,3,
3091,江苏,320000,cd5841d44fd7625e,2018,3,
3092,江西,360000,cd5841d44fd7625e,2018,3,
3093,河北,130000,cd5841d44fd7625e,2018,3,
3094,河南,410000,cd5841d44fd7625e,2018,3,
3095,浙江,330000,cd5841d44fd7625e,2018,3,
3096,湖北,420000,cd5841d44fd7625e,2018,3,
3097,湖南,430000,cd5841d44fd7625e,2018,3,
3098,福建,350000,cd5841d44fd7625e,2018,3,
3099,辽宁,210000,cd5841d44fd7625e,2018,3,
3100,重庆,500000,cd5841d44fd7625e,2018,3,
3101,陕西,610000,cd5841d44fd7625e,2018,3,
3102,黑龙江,230000,cd5841d44fd7625e,2018,3,
3103,上海,310000,b25c4e2e3856af22,2018,3,
3104,云南,530000,b25c4e2e3856af22,2018,3,
3105,内蒙古,150000,b25c4e2e3856af22,2018,3,
3106,北京,110000,b25c4e2e3856af22,2018,3,
3107,四川,510000,b25c4e2e3856af22,2018,3,
3108,安徽,340000,b25c4e2e3856af22,2018,3,
3109,山东,370000,b25c4e2e3856af22,2018,3,
3110,山西,140000,b25c4e2e3856af22,2018,3,
3111,广东,440000,b25c4e2e3856af22,2018,3,
3112,广西,450000,b25c4e2e3856af22,2018,3,
3113,江苏,320000,b25c4e2e3856af22,2018,3,
3114,江西,360000,b25c4e2e3856af22,2018,3,
3115,河北,130000,b25c4e2e3856af22,2018,3,
3116,河南,410000,b25c4e2e3856af22,2018,3,
3117,浙江,330000,b25c4e2e3856af22,2018,3,
3118,湖北,420000,b25c4e2e3856af22,2018,3,
3119,湖南,430000,b25c4e2e3856af22,2018,3,
3120,福建,350000,b25c4e2e3856af22,2018,3,
3121,辽宁,210000,b25c4e2e3856af22,2018,3,
3122,重庆,500000,b25c4e2e3856af22,2018,3,
3123,陕西,610000,b25c4e2e3856af22,2018,3,
3124,黑龙江,230000,b25c4e2e3856af22,2018,3,
3125,上海,310000,4a103c30d593fbbe,2018,3,
3126,云南,530000,4a103c30d593fbbe,2018,3,
3127,内蒙古,150000,4a103c30d593fbbe,2018,3,
3128,北京,110000,4a103c30d593fbbe,2018,3,
3129,四川,510000,4a103c30d593fbbe,2018,3,
3130,安徽,340000,4a103c30d593fbbe,2018,3,
3131,山东,370000,4a103c30d593fbbe,2018,3,
3132,山西,140000,4a103c30d593fbbe,2018,3,
3133,广东,440000,4a103c30d593fbbe,2018,3,
3134,广西,450000,4a103c30d593fbbe,2018,3,
3135,江苏,320000,4a103c30d593fbbe,2018,3,
3136,江西,360000,4a103c30d593fbbe,2018,3,
3137,河北,130000,4a103c30d593fbbe,2018,3,
3138,河南,410000,4a103c30d593fbbe,2018,3,
3139,浙江,330000,4a103c30d593fbbe,2018,3,
3140,湖北,420000,4a103c30d593fbbe,2018,3,
3141,湖南,430000,4a103c30d593fbbe,2018,3,
3142,福建,350000,4a103c30d593fbbe,2018,3,
3143,辽宁,210000,4a103c30d593fbbe,2018,3,
3144,重庆,500000,4a103c30d593fbbe,2018,3,
3145,陕西,610000,4a103c30d593fbbe,2018,3,
3146,黑龙江,230000,4a103c30d593fbbe,2018,3,
3147,上海,310000,7a7885e2d7c00bcf,2018,3,
3148,云南,530000,7a7885e2d7c00bcf,2018,3,
3149,内蒙古,150000,7a7885e2d7c00bcf,2018,3,
3150,北京,110000,7a7885e2d7c00bcf,2018,3,
3151,四川,510000,7a7885e2d7c00bcf,2018,3,
3152,安徽,340000,7a7885e2d7c00bcf,2018,3,
3153,山东,370000,7a7885e2d7c00bcf,2018,3,
3154,山西,140000,7a7885e2d7c00bcf,2018,3,
3155,广东,440000,7a7885e2d7c00bcf,2018,3,
3156,广西,450000,7a7885e2d7c00bcf,2018,3,
3157,江苏,320000,7a7885e2d7c00bcf,2018,3,
3158,江西,360000,7a7885e2d7c00bcf,2018,3,
3159,河北,130000,7a7885e2d7c00bcf,2018,3,
3160,河南,410000,7a7885e2d7c00bcf,2018,3,
3161,浙江,330000,7a7885e2d7c00bcf,2018,3,
3162,湖北,420000,7a7885e2d7c00bcf,2018,3,
3163,湖南,430000,7a7885e2d7c00bcf,2018,3,
3164,福建,350000,7a7885e2d7c00bcf,2018,3,
3165,辽宁,210000,7a7885e2d7c00bcf,2018,3,
3166,重庆,500000,7a7885e2d7c00bcf,2018,3,
3167,陕西,610000,7a7885e2d7c00bcf,2018,3,
3168,黑龙江,230000,7a7885e2d7c00bcf,2018,3,
3169,上海,310000,346393c2c6305fb1,2018,3,
3170,云南,530000,346393c2c6305fb1,2018,3,
3171,内蒙古,150000,346393c2c6305fb1,2018,3,
3172,北京,110000,346393c2c6305fb1,2018,3,
3173,四川,510000,346393c2c6305fb1,2018,3,
3174,安徽,340000,346393c2c6305fb1,2018,3,
3175,山东,370000,346393c2c6305fb1,2018,3,
3176,山西,140000,346393c2c6305fb1,2018,3,
3177,广东,440000,346393c2c6305fb1,2018,3,
3178,广西,450000,346393c2c6305fb1,2018,3,
3179,江苏,320000,346393c2c6305fb1,2018,3,
3180,江西,360000,346393c2c6305fb1,2018,3,
3181,河北,130000,346393c2c6305fb1,2018,3,
3182,河南,410000,346393c2c6305fb1,2018,3,
3183,浙江,330000,346393c2c6305fb1,2018,3,
3184,湖北,420000,346393c2c6305fb1,2018,3,
3185,湖南,430000,346393c2c6305fb1,2018,3,
3186,福建,350000,346393c2c6305fb1,2018,3,
3187,辽宁,210000,346393c2c6305fb1,2018,3,
3188,重庆,500000,346393c2c6305fb1,2018,3,
3189,陕西,610000,346393c2c6305fb1,2018,3,
3190,黑龙江,230000,346393c2c6305fb1,2018,3,
3191,上海,310000,02aab221aabc03b9,2018,3,
3192,云南,530000,02aab221aabc03b9,2018,3,
3193,内蒙古,150000,02aab221aabc03b9,2018,3,
3194,北京,110000,02aab221aabc03b9,2018,3,
3195,四川,510000,02aab221aabc03b9,2018,3,
3196,安徽,340000,02aab221aabc03b9,2018,3,
3197,山东,370000,02aab221aabc03b9,2018,3,
3198,山西,140000,02aab221aabc03b9,2018,3,
3199,广东,440000,02aab221aabc03b9,2018,3,
3200,广西,450000,02aab221aabc03b9,2018,3,
3201,江苏,320000,02aab221aabc03b9,2018,3,
3202,江西,360000,02aab221aabc03b9,2018,3,
3203,河北,130000,02aab221aabc03b9,2018,3,
3204,河南,410000,02aab221aabc03b9,2018,3,
3205,浙江,330000,02aab221aabc03b9,2018,3,
3206,湖北,420000,02aab221aabc03b9,2018,3,
3207,湖南,430000,02aab221aabc03b9,2018,3,
3208,福建,350000,02aab221aabc03b9,2018,3,
3209,辽宁,210000,02aab221aabc03b9,2018,3,
3210,重庆,500000,02aab221aabc03b9,2018,3,
3211,陕西,610000,02aab221aabc03b9,2018,3,
3212,黑龙江,230000,02aab221aabc03b9,2018,3,
3213,上海,310000,5d7fb682edd0f937,2018,3,
3214,云南,530000,5d7fb682edd0f937,2018,3,
3215,内蒙古,150000,5d7fb682edd0f937,2018,3,
3216,北京,110000,5d7fb682edd0f937,2018,3,
3217,四川,510000,5d7fb682edd0f937,2018,3,
3218,安徽,340000,5d7fb682edd0f937,2018,3,
3219,山东,370000,5d7fb682edd0f937,2018,3,
3220,山西,140000,5d7fb682edd0f937,2018,3,
3221,广东,440000,5d7fb682edd0f937,2018,3,
3222,广西,450000,5d7fb682edd0f937,2018,3,
3223,江苏,320000,5d7fb682edd0f937,2018,3,
3224,江西,360000,5d7fb682edd0f937,2018,3,
3225,河北,130000,5d7fb682edd0f937,2018,3,
3226,河南,410000,5d7fb682edd0f937,2018,3,
3227,浙江,330000,5d7fb682edd0f937,2018,3,
3228,湖北,420000,5d7fb682edd0f937,2018,3,
3229,湖南,430000,5d7fb682edd0f937,2018,3,
3230,福建,350000,5d7fb682edd0f937,2018,3,
3231,辽宁,210000,5d7fb682edd0f937,2018,3,
3232,重庆,500000,5d7fb682edd0f937,2018,3,
3233,陕西,610000,5d7fb682edd0f937,2018,3,
3234,黑龙江,230000,5d7fb682edd0f937,2018,3,
3235,上海,310000,a207df29ec9583f0,2018,3,
3236,云南,530000,a207df29ec9583f0,2018,3,
3237,内蒙古,150000,a207df29ec9583f0,2018,3,
3238,北京,110000,a207df29ec9583f0,2018,3,
3239,四川,510000,a207df29ec9583f0,2018,3,
3240,安徽,340000,a207df29ec9583f0,2018,3,
3241,山东,370000,a207df29ec9583f0,2018,3,
3242,山西,140000,a207df29ec9583f0,2018,3,
3243,广东,440000,a207df29ec9583f0,2018,3,
3244,广西,450000,a207df29ec9583f0,2018,3,
