id,province,adcode,model,regYear,regMonth,forecastVolum
3726,山西,140000,9c1c7ee8ebdda299,2018,3,
3727,广东,440000,9c1c7ee8ebdda299,2018,3,
3728,广西,450000,9c1c7ee8ebdda299,2018,3,
3729,江苏,320000,9c1c7ee8ebdda299,2018,3,
3730,江西,360000,9c1c7ee8ebdda299,2018,3,
3731,河北,130000,9c1c7ee8ebdda299,2018,3,
3732,河南,410000,9c1c7ee8ebdda299,2018,3,
3733,浙江,330000,9c1c7ee8ebdda299,2018,3,
3734,湖北,420000,9c1c7ee8ebdda299,2018,3,
3735,湖南,430000,9c1c7ee8ebdda299,2018,3,
3736,福建,350000,9c1c7ee8ebdda299,2018,3,
3737,辽宁,210000,9c1c7ee8ebdda299,2018,3,
3738,重庆,500000,9c1c7ee8ebdda299,2018,3,
3739,陕西,610000,9c1c7ee8ebdda299,2018,3,
3740,黑龙江,230000,9c1c7ee8ebdda299,2018,3,
3741,上海,310000,c6833cb891626c17,2018,3,
3742,云南,530000,c6833cb891626c17,2018,3,
3743,内蒙古,150000,c6833cb891626c17,2018,3,
3744,北京,110000,c6833cb891626c17,2018,3,
3745,四川,510000,c6833cb891626c17,2018,3,
3746,安徽,340000,c6833cb891626c17,2018,3,
3747,山东,370000,c6833cb891626c17,2018,3,
3748,山西,140000,c6833cb891626c17,2018,3,
3749,广东,440000,c6833cb891626c17,2018,3,
3750,广西,450000,c6833cb891626c17,2018,3,
3751,江苏,320000,c6833cb891626c17,2018,3,
3752,江西,360000,c6833cb891626c17,2018,3,
3753,河北,130000,c6833cb891626c17,2018,3,
3754,河南,410000,c6833cb891626c17,2018,3,
3755,浙江,330000,c6833cb891626c17,2018,3,
3756,湖北,420000,c6833cb891626c17,2018,3,
3757,湖南,430000,c6833cb891626c17,2018,3,
3758,福建,350000,c6833cb891626c17,2018,3,
3759,辽宁,210000,c6833cb891626c17,2018,3,
3760,重庆,500000,c6833cb891626c17,2018,3,
3761,陕西,610000,c6833cb891626c17,2018,3,
3762,黑龙江,230000,c6833cb891626c17,2018,3,
3763,上海,310000,3e21824be728cbec,2018,3,
3764,云南,530000,3e21824be728cbec,2018,3,
3765,内蒙古,150000,3e21824be728cbec,2018,3,
3766,北京,110000,3e21824be728cbec,2018,3,
3767,四川,510000,3e21824be728cbec,2018,3,
3768,安徽,340000,3e21824be728cbec,2018,3,
3769,山东,370000,3e21824be728cbec,2018,3,
3770,山西,140000,3e21824be728cbec,2018,3,
3771,广东,440000,3e21824be728cbec,2018,3,
3772,广西,450000,3e21824be728cbec,2018,3,
3773,江苏,320000,3e21824be728cbec,2018,3,
3774,江西,360000,3e21824be728cbec,2018,3,
3775,河北,130000,3e21824be728cbec,2018,3,
3776,河南,410000,3e21824be728cbec,2018,3,
3777,浙江,330000,3e21824be728cbec,2018,3,
3778,湖北,420000,3e21824be728cbec,2018,3,
3779,湖南,430000,3e21824be728cbec,2018,3,
3780,福建,350000,3e21824be728cbec,2018,3,
3781,辽宁,210000,3e21824be728cbec,2018,3,
3782,重庆,500000,3e21824be728cbec,2018,3,
3783,陕西,610000,3e21824be728cbec,2018,3,
3784,黑龙江,230000,3e21824be728cbec,2018,3,
3807,上海,310000,f8a6975573af1b33,2018,3,
3808,云南,530000,f8a6975573af1b33,2018,3,
3809,内蒙古,150000,f8a6975573af1b33,2018,3,
3810,北京,110000,f8a6975573af1b33,2018,3,
3811,四川,510000,f8a6975573af1b33,2018,3,
3812,安徽,340000,f8a6975573af1b33,2018,3,
3813,山东,370000,f8a6975573af1b33,2018,3,
3814,山西,140000,f8a6975573af1b33,2018,3,
3815,广东,440000,f8a6975573af1b33,2018,3,
3816,广西,450000,f8a6975573af1b33,2018,3,
3817,江苏,320000,f8a6975573af1b33,2018,3,
3818,江西,360000,f8a6975573af1b33,2018,3,
3819,河北,130000,f8a6975573af1b33,2018,3,
3820,河南,410000,f8a6975573af1b33,2018,3,
3821,浙江,330000,f8a6975573af1b33,2018,3,
3822,湖北,420000,f8a6975573af1b33,2018,3,
3823,湖南,430000,f8a6975573af1b33,2018,3,
3824,福建,350000,f8a6975573af1b33,2018,3,
3825,辽宁,210000,f8a6975573af1b33,2018,3,
3826,重庆,500000,f8a6975573af1b33,2018,3,
3827,陕西,610000,f8a6975573af1b33,2018,3,
3828,黑龙江,230000,f8a6975573af1b33,2018,3,
3829,上海,310000,54fc07138d70374c,2018,3,
3830,云南,530000,54fc07138d70374c,2018,3,
3831,内蒙古,150000,54fc07138d70374c,2018,3,
3832,北京,110000,54fc07138d70374c,2018,3,
3833,四川,510000,54fc07138d70374c,2018,3,
3834,安徽,340000,54fc07138d70374c,2018,3,
3835,山东,370000,54fc07138d70374c,2018,3,
3836,山西,140000,54fc07138d70374c,2018,3,
3837,广东,440000,54fc07138d70374c,2018,3,
3838,广西,450000,54fc07138d70374c,2018,3,
3839,江苏,320000,54fc07138d70374c,2018,3,
3840,江西,360000,54fc07138d70374c,2018,3,
3841,河北,130000,54fc07138d70374c,2018,3,
3842,河南,410000,54fc07138d70374c,2018,3,
3843,浙江,330000,54fc07138d70374c,2018,3,
3844,湖北,420000,54fc07138d70374c,2018,3,
3845,湖南,430000,54fc07138d70374c,2018,3,
3846,福建,350000,54fc07138d70374c,2018,3,
3847,辽宁,210000,54fc07138d70374c,2018,3,
3848,重庆,500000,54fc07138d70374c,2018,3,
3849,陕西,610000,54fc07138d70374c,2018,3,
3850,黑龙江,230000,54fc07138d70374c,2018,3,
3851,上海,310000,212083a9246d2fd3,2018,3,
3852,云南,530000,212083a9246d2fd3,2018,3,
3853,内蒙古,150000,212083a9246d2fd3,2018,3,
3854,北京,110000,212083a9246d2fd3,2018,3,
3855,四川,510000,212083a9246d2fd3,2018,3,
3856,安徽,340000,212083a9246d2fd3,2018,3,
3857,山东,370000,212083a9246d2fd3,2018,3,
3858,山西,140000,212083a9246d2fd3,2018,3,
3859,广东,440000,212083a9246d2fd3,2018,3,
3860,广西,450000,212083a9246d2fd3,2018,3,
3861,江苏,320000,212083a9246d2fd3,2018,3,
3862,江西,360000,212083a9246d2fd3,2018,3,
3863,河北,130000,212083a9246d2fd3,2018,3,
3864,河南,410000,212083a9246d2fd3,2018,3,
3865,浙江,330000,212083a9246d2fd3,2018,3,
3866,湖北,420000,212083a9246d2fd3,2018,3,
3867,湖南,430000,212083a9246d2fd3,2018,3,
3868,福建,350000,212083a9246d2fd3,2018,3,
3869,辽宁,210000,212083a9246d2fd3,2018,3,
3870,重庆,500000,212083a9246d2fd3,2018,3,
3871,陕西,610000,212083a9246d2fd3,2018,3,
3872,黑龙江,230000,212083a9246d2fd3,2018,3,
3873,上海,310000,4f79773e600518a6,2018,3,
3874,云南,530000,4f79773e600518a6,2018,3,
3875,内蒙古,150000,4f79773e600518a6,2018,3,
3876,北京,110000,4f79773e600518a6,2018,3,
3877,四川,510000,4f79773e600518a6,2018,3,
3878,安徽,340000,4f79773e600518a6,2018,3,
3879,山东,370000,4f79773e600518a6,2018,3,
3880,山西,140000,4f79773e600518a6,2018,3,
3881,广东,440000,4f79773e600518a6,2018,3,
3882,广西,450000,4f79773e600518a6,2018,3,
3883,江苏,320000,4f79773e600518a6,2018,3,
3884,江西,360000,4f79773e600518a6,2018,3,
3885,河北,130000,4f79773e600518a6,2018,3,
3886,河南,410000,4f79773e600518a6,2018,3,
3887,浙江,330000,4f79773e600518a6,2018,3,
3888,湖北,420000,4f79773e600518a6,2018,3,
3889,湖南,430000,4f79773e600518a6,2018,3,
3890,福建,350000,4f79773e600518a6,2018,3,
3891,辽宁,210000,4f79773e600518a6,2018,3,
3892,重庆,500000,4f79773e600518a6,2018,3,
3893,陕西,610000,4f79773e600518a6,2018,3,
3894,黑龙江,230000,4f79773e600518a6,2018,3,
3895,上海,310000,fc32b1a017b34efe,2018,3,
3896,云南,530000,fc32b1a017b34efe,2018,3,
3897,内蒙古,150000,fc32b1a017b34efe,2018,3,
3898,北京,110000,fc32b1a017b34efe,2018,3,
3899,四川,510000,fc32b1a017b34efe,2018,3,
3900,安徽,340000,fc32b1a017b34efe,2018,3,
3901,山东,370000,fc32b1a017b34efe,2018,3,
3902,山西,140000,fc32b1a017b34efe,2018,3,
3903,广东,440000,fc32b1a017b34efe,2018,3,
3904,广西,450000,fc32b1a017b34efe,2018,3,
3905,江苏,320000,fc32b1a017b34efe,2018,3,
3906,江西,360000,fc32b1a017b34efe,2018,3,
3907,河北,130000,fc32b1a017b34efe,2018,3,
3908,河南,410000,fc32b1a017b34efe,2018,3,
3909,浙江,330000,fc32b1a017b34efe,2018,3,
3910,湖北,420000,fc32b1a017b34efe,2018,3,
3911,湖南,430000,fc32b1a017b34efe,2018,3,
3912,福建,350000,fc32b1a017b34efe,2018,3,
3913,辽宁,210000,fc32b1a017b34efe,2018,3,
3914,重庆,500000,fc32b1a017b34efe,2018,3,
3915,陕西,610000,fc32b1a017b34efe,2018,3,
3916,黑龙江,230000,fc32b1a017b34efe,2018,3,
3917,上海,310000,feabbf46658382b9,2018,3,
3918,云南,530000,feabbf46658382b9,2018,3,
3919,内蒙古,150000,feabbf46658382b9,2018,3,
3920,北京,110000,feabbf46658382b9,2018,3,
3921,四川,510000,feabbf46658382b9,2018,3,
3922,安徽,340000,feabbf46658382b9,2018,3,
3923,山东,370000,feabbf46658382b9,2018,3,
3924,山西,140000,feabbf46658382b9,2018,3,
3925,广东,440000,feabbf46658382b9,2018,3,
3926,广西,450000,feabbf46658382b9,2018,3,
3927,江苏,320000,feabbf46658382b9,2018,3,
3928,江西,360000,feabbf46658382b9,2018,3,
3929,河北,130000,feabbf46658382b9,2018,3,
3930,河南,410000,feabbf46658382b9,2018,3,
3931,浙江,330000,feabbf46658382b9,2018,3,
3932,湖北,420000,feabbf46658382b9,2018,3,
3933,湖南,430000,feabbf46658382b9,2018,3,
3934,福建,350000,feabbf46658382b9,2018,3,
3935,辽宁,210000,feabbf46658382b9,2018,3,
3936,重庆,500000,feabbf46658382b9,2018,3,
3937,陕西,610000,feabbf46658382b9,2018,3,
3938,黑龙江,230000,feabbf46658382b9,2018,3,
3939,上海,310000,f270f6a489c6a9d7,2018,3,
3940,云南,530000,f270f6a489c6a9d7,2018,3,
3941,内蒙古,150000,f270f6a489c6a9d7,2018,3,
3942,北京,110000,f270f6a489c6a9d7,2018,3,
3943,四川,510000,f270f6a489c6a9d7,2018,3,
3944,安徽,340000,f270f6a489c6a9d7,2018,3,
3945,山东,370000,f270f6a489c6a9d7,2018,3,
3946,山西,140000,f270f6a489c6a9d7,2018,3,
3947,广东,440000,f270f6a489c6a9d7,2018,3,
3948,广西,450000,f270f6a489c6a9d7,2018,3,
3949,江苏,320000,f270f6a489c6a9d7,2018,3,
3950,江西,360000,f270f6a489c6a9d7,2018,3,
3951,河北,130000,f270f6a489c6a9d7,2018,3,
3952,河南,410000,f270f6a489c6a9d7,2018,3,
3953,浙江,330000,f270f6a489c6a9d7,2018,3,
3954,湖北,420000,f270f6a489c6a9d7,2018,3,
3955,湖南,430000,f270f6a489c6a9d7,2018,3,
3956,福建,350000,f270f6a489c6a9d7,2018,3,
3957,辽宁,210000,f270f6a489c6a9d7,2018,3,
3958,重庆,500000,f270f6a489c6a9d7,2018,3,
3959,陕西,610000,f270f6a489c6a9d7,2018,3,
3960,黑龙江,230000,f270f6a489c6a9d7,2018,3,
3961,上海,310000,d0f245b8781e3631,2018,3,
3962,云南,530000,d0f245b8781e3631,2018,3,
3963,内蒙古,150000,d0f245b8781e3631,2018,3,
3964,北京,110000,d0f245b8781e3631,2018,3,
3965,四川,510000,d0f245b8781e3631,2018,3,
3966,安徽,340000,d0f245b8781e3631,2018,3,
3967,山东,370000,d0f245b8781e3631,2018,3,
3968,山西,140000,d0f245b8781e3631,2018,3,
3969,广东,440000,d0f245b8781e3631,2018,3,
3970,广西,450000,d0f245b8781e3631,2018,3,
3971,江苏,320000,d0f245b8781e3631,2018,3,
3972,江西,360000,d0f245b8781e3631,2018,3,
3973,河北,130000,d0f245b8781e3631,2018,3,
3974,河南,410000,d0f245b8781e3631,2018,3,
3975,浙江,330000,d0f245b8781e3631,2018,3,
3976,湖北,420000,d0f245b8781e3631,2018,3,
3977,湖南,430000,d0f245b8781e3631,2018,3,
3978,福建,350000,d0f245b8781e3631,2018,3,
3979,辽宁,210000,d0f245b8781e3631,2018,3,
3980,重庆,500000,d0f245b8781e3631,2018,3,
3981,陕西,610000,d0f245b8781e3631,2018,3,
3982,黑龙江,230000,d0f245b8781e3631,2018,3,
3983,上海,310000,c6cd4e0e073f5ac2,2018,3,
3984,云南,530000,c6cd4e0e073f5ac2,2018,3,
3985,内蒙古,150000,c6cd4e0e073f5ac2,2018,3,
3986,北京,110000,c6cd4e0e073f5ac2,2018,3,
3987,四川,510000,c6cd4e0e073f5ac2,2018,3,
3988,安徽,340000,c6cd4e0e073f5ac2,2018,3,
3989,山东,370000,c6cd4e0e073f5ac2,2018,3,
3990,山西,140000,c6cd4e0e073f5ac2,2018,3,
3991,广东,440000,c6cd4e0e073f5ac2,2018,3,
3992,广西,450000,c6cd4e0e073f5ac2,2018,3,
3993,江苏,320000,c6cd4e0e073f5ac2,2018,3,
3994,江西,360000,c6cd4e0e073f5ac2,2018,3,
3995,河北,130000,c6cd4e0e073f5ac2,2018,3,
3996,河南,410000,c6cd4e0e073f5ac2,2018,3,
3997,浙江,330000,c6cd4e0e073f5ac2,2018,3,
3998,湖北,420000,c6cd4e0e073f5ac2,2018,3,
3999,湖南,430000,c6cd4e0e073f5ac2,2018,3,
4000,福建,350000,c6cd4e0e073f5ac2,2018,3,
4001,辽宁,210000,c6cd4e0e073f5ac2,2018,3,
4002,重庆,500000,c6cd4e0e073f5ac2,2018,3,
4003,陕西,610000,c6cd4e0e073f5ac2,2018,3,
4004,黑龙江,230000,c6cd4e0e073f5ac2,2018,3,
4005,上海,310000,a9a43d1a7ecbe75d,2018,3,
4006,云南,530000,a9a43d1a7ecbe75d,2018,3,
4007,内蒙古,150000,a9a43d1a7ecbe75d,2018,3,
4008,北京,110000,a9a43d1a7ecbe75d,2018,3,
4009,四川,510000,a9a43d1a7ecbe75d,2018,3,
4010,安徽,340000,a9a43d1a7ecbe75d,2018,3,
4011,山东,370000,a9a43d1a7ecbe75d,2018,3,
4012,山西,140000,a9a43d1a7ecbe75d,2018,3,
4013,广东,440000,a9a43d1a7ecbe75d,2018,3,
4014,广西,450000,a9a43d1a7ecbe75d,2018,3,
4015,江苏,320000,a9a43d1a7ecbe75d,2018,3,
4016,江西,360000,a9a43d1a7ecbe75d,2018,3,
4017,河北,130000,a9a43d1a7ecbe75d,2018,3,
4018,河南,410000,a9a43d1a7ecbe75d,2018,3,
4019,浙江,330000,a9a43d1a7ecbe75d,2018,3,
4020,湖北,420000,a9a43d1a7ecbe75d,2018,3,
4021,湖南,430000,a9a43d1a7ecbe75d,2018,3,
4022,福建,350000,a9a43d1a7ecbe75d,2018,3,
4023,辽宁,210000,a9a43d1a7ecbe75d,2018,3,
4024,重庆,500000,a9a43d1a7ecbe75d,2018,3,
4025,陕西,610000,a9a43d1a7ecbe75d,2018,3,
4026,黑龙江,230000,a9a43d1a7ecbe75d,2018,3,
4027,上海,310000,3c974920a76ac9c1,2018,4,
4028,云南,530000,3c974920a76ac9c1,2018,4,
4029,内蒙古,150000,3c974920a76ac9c1,2018,4,
4030,北京,110000,3c974920a76ac9c1,2018,4,
4031,四川,510000,3c974920a76ac9c1,2018,4,
4032,安徽,340000,3c974920a76ac9c1,2018,4,
4033,山东,370000,3c974920a76ac9c1,2018,4,
4034,山西,140000,3c974920a76ac9c1,2018,4,
4035,广东,440000,3c974920a76ac9c1,2018,4,
4036,广西,450000,3c974920a76ac9c1,2018,4,
4037,江苏,320000,3c974920a76ac9c1,2018,4,
4038,江西,360000,3c974920a76ac9c1,2018,4,
4039,河北,130000,3c974920a76ac9c1,2018,4,
4040,河南,410000,3c974920a76ac9c1,2018,4,
4041,浙江,330000,3c974920a76ac9c1,2018,4,
4042,湖北,420000,3c974920a76ac9c1,2018,4,
4043,湖南,430000,3c974920a76ac9c1,2018,4,
4044,福建,350000,3c974920a76ac9c1,2018,4,
4045,辽宁,210000,3c974920a76ac9c1,2018,4,
4046,重庆,500000,3c974920a76ac9c1,2018,4,
4047,陕西,610000,3c974920a76ac9c1,2018,4,
4048,黑龙江,230000,3c974920a76ac9c1,2018,4,
4049,上海,310000,3d7554f1f56dd664,2018,4,
4050,云南,530000,3d7554f1f56dd664,2018,4,
4051,内蒙古,150000,3d7554f1f56dd664,2018,4,
4052,北京,110000,3d7554f1f56dd664,2018,4,
4053,四川,510000,3d7554f1f56dd664,2018,4,
4054,安徽,340000,3d7554f1f56dd664,2018,4,
4055,山东,370000,3d7554f1f56dd664,2018,4,
4056,山西,140000,3d7554f1f56dd664,2018,4,
4057,广东,440000,3d7554f1f56dd664,2018,4,
4058,广西,450000,3d7554f1f56dd664,2018,4,
4059,江苏,320000,3d7554f1f56dd664,2018,4,
4060,江西,360000,3d7554f1f56dd664,2018,4,
4061,河北,130000,3d7554f1f56dd664,2018,4,
4062,河南,410000,3d7554f1f56dd664,2018,4,
4063,浙江,330000,3d7554f1f56dd664,2018,4,
4064,湖北,420000,3d7554f1f56dd664,2018,4,
4065,湖南,430000,3d7554f1f56dd664,2018,4,
4066,福建,350000,3d7554f1f56dd664,2018,4,
4067,辽宁,210000,3d7554f1f56dd664,2018,4,
4068,重庆,500000,3d7554f1f56dd664,2018,4,
4069,陕西,610000,3d7554f1f56dd664,2018,4,
4070,黑龙江,230000,3d7554f1f56dd664,2018,4,
4071,上海,310000,2d0d2c3403909fdb,2018,4,
4072,云南,530000,2d0d2c3403909fdb,2018,4,
4073,内蒙古,150000,2d0d2c3403909fdb,2018,4,
4074,北京,110000,2d0d2c3403909fdb,2018,4,
4075,四川,510000,2d0d2c3403909fdb,2018,4,
4076,安徽,340000,2d0d2c3403909fdb,2018,4,
4077,山东,370000,2d0d2c3403909fdb,2018,4,
4078,山西,140000,2d0d2c3403909fdb,2018,4,
4079,广东,440000,2d0d2c3403909fdb,2018,4,
4080,广西,450000,2d0d2c3403909fdb,2018,4,
4081,江苏,320000,2d0d2c3403909fdb,2018,4,
4082,江西,360000,2d0d2c3403909fdb,2018,4,
4083,河北,130000,2d0d2c3403909fdb,2018,4,
4084,河南,410000,2d0d2c3403909fdb,2018,4,
4085,浙江,330000,2d0d2c3403909fdb,2018,4,
4086,湖北,420000,2d0d2c3403909fdb,2018,4,
4087,湖南,430000,2d0d2c3403909fdb,2018,4,
4088,福建,350000,2d0d2c3403909fdb,2018,4,
4089,辽宁,210000,2d0d2c3403909fdb,2018,4,
4090,重庆,500000,2d0d2c3403909fdb,2018,4,
4091,陕西,610000,2d0d2c3403909fdb,2018,4,
4092,黑龙江,230000,2d0d2c3403909fdb,2018,4,
4093,上海,310000,a28bb927b6fcb33c,2018,4,
4094,云南,530000,a28bb927b6fcb33c,2018,4,
4095,内蒙古,150000,a28bb927b6fcb33c,2018,4,
4096,北京,110000,a28bb927b6fcb33c,2018,4,
4097,四川,510000,a28bb927b6fcb33c,2018,4,
4098,安徽,340000,a28bb927b6fcb33c,2018,4,
4099,山东,370000,a28bb927b6fcb33c,2018,4,
4100,山西,140000,a28bb927b6fcb33c,2018,4,
4101,广东,440000,a28bb927b6fcb33c,2018,4,
4102,广西,450000,a28bb927b6fcb33c,2018,4,
4103,江苏,320000,a28bb927b6fcb33c,2018,4,
4104,江西,360000,a28bb927b6fcb33c,2018,4,
4105,河北,130000,a28bb927b6fcb33c,2018,4,
4106,河南,410000,a28bb927b6fcb33c,2018,4,
4107,浙江,330000,a28bb927b6fcb33c,2018,4,
4108,湖北,420000,a28bb927b6fcb33c,2018,4,
4109,湖南,430000,a28bb927b6fcb33c,2018,4,
4110,福建,350000,a28bb927b6fcb33c,2018,4,
4111,辽宁,210000,a28bb927b6fcb33c,2018,4,
4112,重庆,500000,a28bb927b6fcb33c,2018,4,
4113,陕西,610000,a28bb927b6fcb33c,2018,4,
4114,黑龙江,230000,a28bb927b6fcb33c,2018,4,
4115,上海,310000,17bc272c93f19d56,2018,4,
4116,云南,530000,17bc272c93f19d56,2018,4,
4117,内蒙古,150000,17bc272c93f19d56,2018,4,
4118,北京,110000,17bc272c93f19d56,2018,4,
4119,四川,510000,17bc272c93f19d56,2018,4,
4120,安徽,340000,17bc272c93f19d56,2018,4,
4121,山东,370000,17bc272c93f19d56,2018,4,
4122,山西,140000,17bc272c93f19d56,2018,4,
4123,广东,440000,17bc272c93f19d56,2018,4,
4124,广西,450000,17bc272c93f19d56,2018,4,
4125,江苏,320000,17bc272c93f19d56,2018,4,
4126,江西,360000,17bc272c93f19d56,2018,4,
4127,河北,130000,17bc272c93f19d56,2018,4,
4128,河南,410000,17bc272c93f19d56,2018,4,
4129,浙江,330000,17bc272c93f19d56,2018,4,
4130,湖北,420000,17bc272c93f19d56,2018,4,
4131,湖南,430000,17bc272c93f19d56,2018,4,
4132,福建,350000,17bc272c93f19d56,2018,4,
4133,辽宁,210000,17bc272c93f19d56,2018,4,
4134,重庆,500000,17bc272c93f19d56,2018,4,
4135,陕西,610000,17bc272c93f19d56,2018,4,
4136,黑龙江,230000,17bc272c93f19d56,2018,4,
4137,上海,310000,2a2ab41f8f6ff1cb,2018,4,
4138,云南,530000,2a2ab41f8f6ff1cb,2018,4,
4139,内蒙古,150000,2a2ab41f8f6ff1cb,2018,4,
4140,北京,110000,2a2ab41f8f6ff1cb,2018,4,
4141,四川,510000,2a2ab41f8f6ff1cb,2018,4,
4142,安徽,340000,2a2ab41f8f6ff1cb,2018,4,
4143,山东,370000,2a2ab41f8f6ff1cb,2018,4,
4144,山西,140000,2a2ab41f8f6ff1cb,2018,4,
4145,广东,440000,2a2ab41f8f6ff1cb,2018,4,
4146,广西,450000,2a2ab41f8f6ff1cb,2018,4,
4147,江苏,320000,2a2ab41f8f6ff1cb,2018,4,
4148,江西,360000,2a2ab41f8f6ff1cb,2018,4,
4149,河北,130000,2a2ab41f8f6ff1cb,2018,4,
4150,河南,410000,2a2ab41f8f6ff1cb,2018,4,
4151,浙江,330000,2a2ab41f8f6ff1cb,2018,4,
4152,湖北,420000,2a2ab41f8f6ff1cb,2018,4,
4153,湖南,430000,2a2ab41f8f6ff1cb,2018,4,
4154,福建,350000,2a2ab41f8f6ff1cb,2018,4,
4155,辽宁,210000,2a2ab41f8f6ff1cb,2018,4,
4156,重庆,500000,2a2ab41f8f6ff1cb,2018,4,
4157,陕西,610000,2a2ab41f8f6ff1cb,2018,4,
4158,黑龙江,230000,2a2ab41f8f6ff1cb,2018,4,
4159,上海,310000,c06a2a387c0ee510,2018,4,
4160,云南,530000,c06a2a387c0ee510,2018,4,
4161,内蒙古,150000,c06a2a387c0ee510,2018,4,
4162,北京,110000,c06a2a387c0ee510,2018,4,
4163,四川,510000,c06a2a387c0ee510,2018,4,
4164,安徽,340000,c06a2a387c0ee510,2018,4,
4165,山东,370000,c06a2a387c0ee510,2018,4,
4166,山西,140000,c06a2a387c0ee510,2018,4,
4167,广东,440000,c06a2a387c0ee510,2018,4,
4168,广西,450000,c06a2a387c0ee510,2018,4,
4169,江苏,320000,c06a2a387c0ee510,2018,4,
4170,江西,360000,c06a2a387c0ee510,2018,4,
4171,河北,130000,c06a2a387c0ee510,2018,4,
4172,河南,410000,c06a2a387c0ee510,2018,4,
4173,浙江,330000,c06a2a387c0ee510,2018,4,
4174,湖北,420000,c06a2a387c0ee510,2018,4,
4175,湖南,430000,c06a2a387c0ee510,2018,4,
4176,福建,350000,c06a2a387c0ee510,2018,4,
4177,辽宁,210000,c06a2a387c0ee510,2018,4,
4178,重庆,500000,c06a2a387c0ee510,2018,4,
4179,陕西,610000,c06a2a387c0ee510,2018,4,
4180,黑龙江,230000,c06a2a387c0ee510,2018,4,
4181,上海,310000,7023efdab9cedc03,2018,4,
4182,云南,530000,7023efdab9cedc03,2018,4,
4183,内蒙古,150000,7023efdab9cedc03,2018,4,
4184,北京,110000,7023efdab9cedc03,2018,4,
4185,四川,510000,7023efdab9cedc03,2018,4,
4186,安徽,340000,7023efdab9cedc03,2018,4,
4187,山东,370000,7023efdab9cedc03,2018,4,
4188,山西,140000,7023efdab9cedc03,2018,4,
4189,广东,440000,7023efdab9cedc03,2018,4,
4190,广西,450000,7023efdab9cedc03,2018,4,
4191,江苏,320000,7023efdab9cedc03,2018,4,
4192,江西,360000,7023efdab9cedc03,2018,4,
4193,河北,130000,7023efdab9cedc03,2018,4,
4194,河南,410000,7023efdab9cedc03,2018,4,
4195,浙江,330000,7023efdab9cedc03,2018,4,
4196,湖北,420000,7023efdab9cedc03,2018,4,
4197,湖南,430000,7023efdab9cedc03,2018,4,
4198,福建,350000,7023efdab9cedc03,2018,4,
4199,辽宁,210000,7023efdab9cedc03,2018,4,
4200,重庆,500000,7023efdab9cedc03,2018,4,
4201,陕西,610000,7023efdab9cedc03,2018,4,
4202,黑龙江,230000,7023efdab9cedc03,2018,4,
4203,上海,310000,af6f4f548684e14d,2018,4,
4204,云南,530000,af6f4f548684e14d,2018,4,
4205,内蒙古,150000,af6f4f548684e14d,2018,4,
4206,北京,110000,af6f4f548684e14d,2018,4,
4207,四川,510000,af6f4f548684e14d,2018,4,
4208,安徽,340000,af6f4f548684e14d,2018,4,
4209,山东,370000,af6f4f548684e14d,2018,4,
4210,山西,140000,af6f4f548684e14d,2018,4,
4211,广东,440000,af6f4f548684e14d,2018,4,
4212,广西,450000,af6f4f548684e14d,2018,4,
4213,江苏,320000,af6f4f548684e14d,2018,4,
4214,江西,360000,af6f4f548684e14d,2018,4,
4215,河北,130000,af6f4f548684e14d,2018,4,
4216,河南,410000,af6f4f548684e14d,2018,4,
4217,浙江,330000,af6f4f548684e14d,2018,4,
4218,湖北,420000,af6f4f548684e14d,2018,4,
4219,湖南,430000,af6f4f548684e14d,2018,4,
4220,福建,350000,af6f4f548684e14d,2018,4,
4221,辽宁,210000,af6f4f548684e14d,2018,4,
4222,重庆,500000,af6f4f548684e14d,2018,4,
4223,陕西,610000,af6f4f548684e14d,2018,4,
4224,黑龙江,230000,af6f4f548684e14d,2018,4,
4225,上海,310000,7cf283430b3b5e38,2018,4,
4226,云南,530000,7cf283430b3b5e38,2018,4,
4227,内蒙古,150000,7cf283430b3b5e38,2018,4,
4228,北京,110000,7cf283430b3b5e38,2018,4,
4229,四川,510000,7cf283430b3b5e38,2018,4,
4230,安徽,340000,7cf283430b3b5e38,2018,4,
4231,山东,370000,7cf283430b3b5e38,2018,4,
4232,山西,140000,7cf283430b3b5e38,2018,4,
4233,广东,440000,7cf283430b3b5e38,2018,4,
4234,广西,450000,7cf283430b3b5e38,2018,4,
4235,江苏,320000,7cf283430b3b5e38,2018,4,
4236,江西,360000,7cf283430b3b5e38,2018,4,
4237,河北,130000,7cf283430b3b5e38,2018,4,
4238,河南,410000,7cf283430b3b5e38,2018,4,
4239,浙江,330000,7cf283430b3b5e38,2018,4,
4240,湖北,420000,7cf283430b3b5e38,2018,4,
4241,湖南,430000,7cf283430b3b5e38,2018,4,
4242,福建,350000,7cf283430b3b5e38,2018,4,
4243,辽宁,210000,7cf283430b3b5e38,2018,4,
4244,重庆,500000,7cf283430b3b5e38,2018,4,
4245,陕西,610000,7cf283430b3b5e38,2018,4,
4246,黑龙江,230000,7cf283430b3b5e38,2018,4,
4247,上海,310000,d4efbebb087fd03f,2018,4,
4248,云南,530000,d4efbebb087fd03f,2018,4,
4249,内蒙古,150000,d4efbebb087fd03f,2018,4,
4250,北京,110000,d4efbebb087fd03f,2018,4,
4251,四川,510000,d4efbebb087fd03f,2018,4,
4252,安徽,340000,d4efbebb087fd03f,2018,4,
4253,山东,370000,d4efbebb087fd03f,2018,4,
