province,adcode,model,regYear,regMonth,popularity
四川,510000,a9a43d1a7ecbe75d,2016,10,671
四川,510000,a9a43d1a7ecbe75d,2016,12,667
四川,510000,a9a43d1a7ecbe75d,2017,2,793
四川,510000,a9a43d1a7ecbe75d,2017,4,1067
四川,510000,a9a43d1a7ecbe75d,2017,6,1374
四川,510000,a9a43d1a7ecbe75d,2017,8,1598
四川,510000,a9a43d1a7ecbe75d,2017,7,1258
四川,510000,a9a43d1a7ecbe75d,2017,10,1793
四川,510000,a9a43d1a7ecbe75d,2017,9,1637
四川,510000,a9a43d1a7ecbe75d,2017,12,1295
四川,510000,a9a43d1a7ecbe75d,2017,11,1300
四川,510000,a9a43d1a7ecbe75d,2016,3,625
四川,510000,dff803b4024d261d,2017,2,1143
四川,510000,dff803b4024d261d,2017,3,549
四川,510000,a9a43d1a7ecbe75d,2016,7,677
四川,510000,f5d69960089c3614,2016,1,3199
四川,510000,f5d69960089c3614,2016,2,4164
四川,510000,f5d69960089c3614,2016,3,3237
四川,510000,f5d69960089c3614,2016,4,3084
四川,510000,f5d69960089c3614,2016,5,3686
四川,510000,f5d69960089c3614,2016,6,3503
四川,510000,f5d69960089c3614,2016,8,3692
四川,510000,f5d69960089c3614,2016,7,3475
四川,510000,f5d69960089c3614,2016,9,4519
四川,510000,f5d69960089c3614,2016,10,4624
四川,510000,f5d69960089c3614,2016,11,4432
四川,510000,f5d69960089c3614,2017,1,5304
四川,510000,f5d69960089c3614,2017,2,6507
四川,510000,f5d69960089c3614,2017,3,3484
四川,510000,f5d69960089c3614,2016,12,4482
四川,510000,f5d69960089c3614,2017,4,2540
四川,510000,f5d69960089c3614,2017,5,3123
四川,510000,f5d69960089c3614,2017,6,2839
四川,510000,f5d69960089c3614,2017,8,4252
四川,510000,f5d69960089c3614,2017,7,3137
四川,510000,a9a43d1a7ecbe75d,2017,3,765
四川,510000,f5d69960089c3614,2017,9,3454
四川,510000,f5d69960089c3614,2017,10,2989
四川,510000,a9a43d1a7ecbe75d,2017,5,1219
四川,510000,f5d69960089c3614,2017,12,3488
四川,510000,f5d69960089c3614,2017,11,2651
四川,510000,a9a43d1a7ecbe75d,2017,1,664
四川,510000,a432c483b5beb856,2016,2,1293
四川,510000,a432c483b5beb856,2016,1,1139
四川,510000,5d7fb682edd0f937,2017,10,1583
浙江,330000,79de4e4b24c35b04,2016,8,7643
浙江,330000,79de4e4b24c35b04,2016,5,8448
浙江,330000,79de4e4b24c35b04,2016,2,5311
浙江,330000,79de4e4b24c35b04,2016,7,7279
浙江,330000,79de4e4b24c35b04,2016,6,7855
浙江,330000,79de4e4b24c35b04,2017,1,7849
浙江,330000,79de4e4b24c35b04,2016,10,11498
浙江,330000,79de4e4b24c35b04,2016,1,10508
浙江,330000,79de4e4b24c35b04,2016,12,11459
浙江,330000,79de4e4b24c35b04,2017,3,13715
浙江,330000,79de4e4b24c35b04,2016,4,6697
浙江,330000,79de4e4b24c35b04,2017,4,6510
浙江,330000,79de4e4b24c35b04,2016,9,9254
浙江,330000,79de4e4b24c35b04,2017,7,5978
浙江,330000,79de4e4b24c35b04,2017,2,11392
浙江,330000,79de4e4b24c35b04,2017,8,5606
浙江,330000,79de4e4b24c35b04,2017,10,5912
浙江,330000,79de4e4b24c35b04,2017,11,5893
浙江,330000,79de4e4b24c35b04,2016,3,7844
浙江,330000,79de4e4b24c35b04,2016,11,10752
浙江,330000,79de4e4b24c35b04,2017,5,7511
浙江,330000,79de4e4b24c35b04,2017,9,5990
浙江,330000,79de4e4b24c35b04,2017,6,7547
浙江,330000,7cf283430b3b5e38,2016,2,4785
浙江,330000,7cf283430b3b5e38,2016,4,6910
浙江,330000,7cf283430b3b5e38,2016,5,6460
浙江,330000,7cf283430b3b5e38,2016,6,5352
浙江,330000,7cf283430b3b5e38,2016,8,5556
浙江,330000,7cf283430b3b5e38,2016,9,7142
浙江,330000,7cf283430b3b5e38,2016,3,5797
浙江,330000,7cf283430b3b5e38,2016,1,5807
浙江,330000,7cf283430b3b5e38,2016,7,4976
浙江,330000,7cf283430b3b5e38,2016,10,7247
浙江,330000,7cf283430b3b5e38,2017,1,4451
浙江,330000,7cf283430b3b5e38,2016,12,7084
浙江,330000,7cf283430b3b5e38,2017,3,6241
浙江,330000,7cf283430b3b5e38,2017,4,5342
浙江,330000,7cf283430b3b5e38,2017,5,6470
浙江,330000,7cf283430b3b5e38,2017,6,6090
浙江,330000,7cf283430b3b5e38,2017,7,5947
浙江,330000,7cf283430b3b5e38,2017,8,6239
浙江,330000,7cf283430b3b5e38,2017,10,5593
浙江,330000,7cf283430b3b5e38,2017,9,5584
浙江,330000,7cf283430b3b5e38,2017,11,4685
浙江,330000,7cf283430b3b5e38,2017,12,5053
浙江,330000,37aa9169b575ef79,2016,1,2216
浙江,330000,37aa9169b575ef79,2016,2,1760
浙江,330000,37aa9169b575ef79,2016,3,2231
浙江,330000,37aa9169b575ef79,2016,4,1874
浙江,330000,7cf283430b3b5e38,2016,11,6788
浙江,330000,37aa9169b575ef79,2016,6,1533
浙江,330000,37aa9169b575ef79,2016,7,1800
浙江,330000,37aa9169b575ef79,2016,9,2513
浙江,330000,37aa9169b575ef79,2016,10,2576
浙江,330000,37aa9169b575ef79,2016,5,1769
浙江,330000,37aa9169b575ef79,2016,11,2127
浙江,330000,37aa9169b575ef79,2016,12,2281
浙江,330000,37aa9169b575ef79,2017,1,1841
浙江,330000,37aa9169b575ef79,2017,2,2478
浙江,330000,37aa9169b575ef79,2017,3,2215
浙江,330000,37aa9169b575ef79,2017,4,1870
浙江,330000,37aa9169b575ef79,2017,5,1868
浙江,330000,37aa9169b575ef79,2017,7,1702
浙江,330000,37aa9169b575ef79,2017,6,2028
浙江,330000,37aa9169b575ef79,2017,9,1961
浙江,330000,37aa9169b575ef79,2017,10,1643
浙江,330000,37aa9169b575ef79,2017,11,1722
浙江,330000,37aa9169b575ef79,2017,12,1707
浙江,330000,37aa9169b575ef79,2016,8,1973
浙江,330000,ea489c253676aafc,2016,1,1671
浙江,330000,ea489c253676aafc,2016,2,1739
浙江,330000,ea489c253676aafc,2016,4,1746
浙江,330000,ea489c253676aafc,2016,6,1650
浙江,330000,ea489c253676aafc,2016,5,1748
浙江,330000,ea489c253676aafc,2016,7,1660
浙江,330000,ea489c253676aafc,2016,9,2166
浙江,330000,37aa9169b575ef79,2017,8,1945
浙江,330000,ea489c253676aafc,2016,8,1906
浙江,330000,ea489c253676aafc,2016,10,2298
浙江,330000,ea489c253676aafc,2016,12,2081
浙江,330000,ea489c253676aafc,2016,11,1910
浙江,330000,ea489c253676aafc,2017,1,1570
浙江,330000,ea489c253676aafc,2017,2,2014
浙江,330000,ea489c253676aafc,2017,4,1723
浙江,330000,ea489c253676aafc,2017,3,2065
浙江,330000,ea489c253676aafc,2017,5,1598
浙江,330000,ea489c253676aafc,2017,6,1792
浙江,330000,ea489c253676aafc,2017,8,1687
浙江,330000,ea489c253676aafc,2017,9,1539
浙江,330000,ea489c253676aafc,2017,10,1428
浙江,330000,ea489c253676aafc,2017,12,1661
浙江,330000,ea489c253676aafc,2017,7,1602
浙江,330000,ea489c253676aafc,2017,11,1417
浙江,330000,ea489c253676aafc,2016,3,1903
浙江,330000,4a103c30d593fbbe,2016,1,5682
浙江,330000,4a103c30d593fbbe,2016,2,5492
浙江,330000,4a103c30d593fbbe,2016,3,6618
浙江,330000,4a103c30d593fbbe,2016,5,5014
浙江,330000,4a103c30d593fbbe,2016,4,5559
浙江,330000,4a103c30d593fbbe,2016,7,4785
浙江,330000,4a103c30d593fbbe,2016,6,4346
浙江,330000,4a103c30d593fbbe,2016,8,5415
浙江,330000,4a103c30d593fbbe,2016,9,6514
浙江,330000,4a103c30d593fbbe,2016,11,6297
浙江,330000,4a103c30d593fbbe,2016,12,6534
浙江,330000,4a103c30d593fbbe,2017,1,4213
浙江,330000,4a103c30d593fbbe,2017,3,5787
浙江,330000,4a103c30d593fbbe,2017,4,4484
浙江,330000,4a103c30d593fbbe,2017,5,4632
浙江,330000,4a103c30d593fbbe,2017,7,4043
浙江,330000,4a103c30d593fbbe,2017,8,4572
浙江,330000,4a103c30d593fbbe,2017,9,4578
浙江,330000,4a103c30d593fbbe,2017,10,4231
浙江,330000,4a103c30d593fbbe,2017,11,4013
浙江,330000,4a103c30d593fbbe,2017,12,3997
浙江,330000,4a103c30d593fbbe,2016,10,7094
浙江,330000,b25c4e2e3856af22,2016,1,6133
浙江,330000,b25c4e2e3856af22,2016,3,7386
浙江,330000,b25c4e2e3856af22,2016,2,6822
浙江,330000,b25c4e2e3856af22,2016,5,6029
浙江,330000,b25c4e2e3856af22,2016,4,6718
浙江,330000,b25c4e2e3856af22,2016,6,4949
浙江,330000,b25c4e2e3856af22,2016,9,6134
浙江,330000,b25c4e2e3856af22,2016,7,4990
浙江,330000,b25c4e2e3856af22,2016,10,6452
浙江,330000,b25c4e2e3856af22,2016,11,6016
浙江,330000,79de4e4b24c35b04,2017,12,6606
浙江,330000,b25c4e2e3856af22,2016,12,6774
浙江,330000,b25c4e2e3856af22,2017,2,7700
浙江,330000,b25c4e2e3856af22,2017,1,5533
浙江,330000,b25c4e2e3856af22,2017,4,6180
浙江,330000,b25c4e2e3856af22,2017,3,6811
浙江,330000,b25c4e2e3856af22,2017,5,5953
浙江,330000,b25c4e2e3856af22,2017,7,5578
浙江,330000,7cf283430b3b5e38,2017,2,5670
浙江,330000,b25c4e2e3856af22,2017,6,5803
浙江,330000,b25c4e2e3856af22,2017,10,4969
浙江,330000,b25c4e2e3856af22,2017,8,5797
浙江,330000,b25c4e2e3856af22,2017,11,3924
浙江,330000,b25c4e2e3856af22,2017,12,4374
浙江,330000,b25c4e2e3856af22,2016,8,5395
浙江,330000,af6f4f548684e14d,2016,1,4054
浙江,330000,af6f4f548684e14d,2016,3,4150
浙江,330000,af6f4f548684e14d,2016,2,4117
浙江,330000,af6f4f548684e14d,2016,6,2882
浙江,330000,af6f4f548684e14d,2016,5,3433
浙江,330000,b25c4e2e3856af22,2017,9,5174
浙江,330000,af6f4f548684e14d,2016,7,3192
浙江,330000,af6f4f548684e14d,2016,10,5623
浙江,330000,af6f4f548684e14d,2016,9,4663
浙江,330000,af6f4f548684e14d,2016,11,5050
浙江,330000,af6f4f548684e14d,2016,12,5119
浙江,330000,af6f4f548684e14d,2017,1,3932
浙江,330000,af6f4f548684e14d,2017,3,4863
浙江,330000,af6f4f548684e14d,2017,5,3557
浙江,330000,af6f4f548684e14d,2017,2,5019
浙江,330000,af6f4f548684e14d,2017,6,3343
浙江,330000,af6f4f548684e14d,2017,8,3450
浙江,330000,af6f4f548684e14d,2017,9,3419
浙江,330000,af6f4f548684e14d,2017,11,3210
浙江,330000,af6f4f548684e14d,2017,12,3115
浙江,330000,af6f4f548684e14d,2016,4,3520
浙江,330000,af6f4f548684e14d,2017,7,3167
浙江,330000,9c1c7ee8ebdda299,2016,1,1016
浙江,330000,9c1c7ee8ebdda299,2016,2,850
浙江,330000,9c1c7ee8ebdda299,2016,4,889
浙江,330000,9c1c7ee8ebdda299,2016,3,1032
浙江,330000,4a103c30d593fbbe,2017,6,4746
浙江,330000,4a103c30d593fbbe,2017,2,5636
浙江,330000,9c1c7ee8ebdda299,2016,6,675
浙江,330000,9c1c7ee8ebdda299,2016,7,709
浙江,330000,9c1c7ee8ebdda299,2016,8,699
浙江,330000,9c1c7ee8ebdda299,2016,9,751
浙江,330000,9c1c7ee8ebdda299,2016,10,890
浙江,330000,9c1c7ee8ebdda299,2016,12,627
浙江,330000,9c1c7ee8ebdda299,2017,1,468
浙江,330000,9c1c7ee8ebdda299,2017,3,565
浙江,330000,9c1c7ee8ebdda299,2017,5,464
浙江,330000,9c1c7ee8ebdda299,2017,6,507
浙江,330000,9c1c7ee8ebdda299,2017,8,384
浙江,330000,9c1c7ee8ebdda299,2017,9,852
浙江,330000,9c1c7ee8ebdda299,2017,10,784
浙江,330000,9c1c7ee8ebdda299,2017,11,708
浙江,330000,9c1c7ee8ebdda299,2017,12,724
浙江,330000,af6f4f548684e14d,2017,10,3196
浙江,330000,9c1c7ee8ebdda299,2016,11,638
浙江,330000,9c1c7ee8ebdda299,2016,5,836
浙江,330000,feabbf46658382b9,2016,1,12240
浙江,330000,9c1c7ee8ebdda299,2017,7,368
浙江,330000,feabbf46658382b9,2016,2,6014
浙江,330000,feabbf46658382b9,2016,3,9833
浙江,330000,feabbf46658382b9,2016,4,7783
浙江,330000,feabbf46658382b9,2016,5,6019
浙江,330000,feabbf46658382b9,2016,6,5206
浙江,330000,feabbf46658382b9,2016,7,6075
浙江,330000,feabbf46658382b9,2016,8,8410
浙江,330000,feabbf46658382b9,2016,9,12363
浙江,330000,feabbf46658382b9,2016,10,14242
浙江,330000,feabbf46658382b9,2016,11,11461
浙江,330000,feabbf46658382b9,2016,12,11210
浙江,330000,feabbf46658382b9,2017,2,10870
浙江,330000,feabbf46658382b9,2017,3,10733
浙江,330000,feabbf46658382b9,2017,4,5685
浙江,330000,feabbf46658382b9,2017,5,6260
浙江,330000,feabbf46658382b9,2017,6,7812
浙江,330000,feabbf46658382b9,2017,7,5824
浙江,330000,feabbf46658382b9,2017,8,6100
浙江,330000,feabbf46658382b9,2017,10,8081
浙江,330000,feabbf46658382b9,2017,11,7182
浙江,330000,feabbf46658382b9,2017,12,7252
浙江,330000,feabbf46658382b9,2017,1,7721
浙江,330000,212083a9246d2fd3,2016,1,5287
浙江,330000,212083a9246d2fd3,2016,3,5213
浙江,330000,212083a9246d2fd3,2016,4,4419
浙江,330000,212083a9246d2fd3,2016,5,4761
浙江,330000,af6f4f548684e14d,2016,8,3613
浙江,330000,212083a9246d2fd3,2016,6,4434
浙江,330000,212083a9246d2fd3,2016,7,4373
浙江,330000,212083a9246d2fd3,2016,8,4460
浙江,330000,af6f4f548684e14d,2017,4,4057
浙江,330000,212083a9246d2fd3,2016,9,5359
浙江,330000,212083a9246d2fd3,2016,10,5611
浙江,330000,212083a9246d2fd3,2016,12,5131
浙江,330000,212083a9246d2fd3,2017,2,4527
浙江,330000,212083a9246d2fd3,2017,1,3458
浙江,330000,212083a9246d2fd3,2017,4,2768
浙江,330000,212083a9246d2fd3,2017,3,3842
浙江,330000,212083a9246d2fd3,2016,11,5051
浙江,330000,212083a9246d2fd3,2017,7,2735
浙江,330000,212083a9246d2fd3,2017,8,2929
浙江,330000,212083a9246d2fd3,2017,5,3058
浙江,330000,212083a9246d2fd3,2017,9,3169
浙江,330000,212083a9246d2fd3,2017,11,3132
浙江,330000,212083a9246d2fd3,2017,12,3208
浙江,330000,212083a9246d2fd3,2017,10,3296
浙江,330000,9c1c7ee8ebdda299,2017,4,518
浙江,330000,61e73e32ad101892,2016,1,520
浙江,330000,61e73e32ad101892,2016,2,492
浙江,330000,61e73e32ad101892,2016,4,522
浙江,330000,61e73e32ad101892,2016,3,665
浙江,330000,61e73e32ad101892,2016,5,464
浙江,330000,61e73e32ad101892,2016,7,446
浙江,330000,61e73e32ad101892,2016,9,591
浙江,330000,61e73e32ad101892,2016,10,598
浙江,330000,feabbf46658382b9,2017,9,7074
浙江,330000,61e73e32ad101892,2016,8,510
浙江,330000,212083a9246d2fd3,2016,2,3995
浙江,330000,61e73e32ad101892,2016,12,625
浙江,330000,61e73e32ad101892,2016,11,590
浙江,330000,61e73e32ad101892,2017,1,477
浙江,330000,61e73e32ad101892,2017,2,739
浙江,330000,61e73e32ad101892,2017,3,671
浙江,330000,61e73e32ad101892,2017,4,606
浙江,330000,61e73e32ad101892,2017,5,619
浙江,330000,61e73e32ad101892,2017,7,639
浙江,330000,61e73e32ad101892,2017,6,631
浙江,330000,61e73e32ad101892,2017,9,764
浙江,330000,61e73e32ad101892,2017,10,758
浙江,330000,61e73e32ad101892,2017,11,712
浙江,330000,61e73e32ad101892,2017,12,704
浙江,330000,61e73e32ad101892,2016,6,406
浙江,330000,12f8b7e14947c34d,2016,1,2158
浙江,330000,12f8b7e14947c34d,2016,2,1873
浙江,330000,12f8b7e14947c34d,2016,4,1716
浙江,330000,12f8b7e14947c34d,2016,5,16544
浙江,330000,12f8b7e14947c34d,2016,3,2280
浙江,330000,61e73e32ad101892,2017,8,701
浙江,330000,12f8b7e14947c34d,2016,6,2173
浙江,330000,12f8b7e14947c34d,2016,7,1722
浙江,330000,12f8b7e14947c34d,2016,10,2468
浙江,330000,12f8b7e14947c34d,2016,11,2159
浙江,330000,12f8b7e14947c34d,2016,12,2079
浙江,330000,12f8b7e14947c34d,2017,1,1503
浙江,330000,12f8b7e14947c34d,2017,2,3006
浙江,330000,12f8b7e14947c34d,2017,3,4723
浙江,330000,12f8b7e14947c34d,2017,4,4200
浙江,330000,12f8b7e14947c34d,2017,5,2676
浙江,330000,12f8b7e14947c34d,2017,6,1933
浙江,330000,12f8b7e14947c34d,2017,7,2015
浙江,330000,12f8b7e14947c34d,2017,8,2836
浙江,330000,12f8b7e14947c34d,2017,9,2093
浙江,330000,12f8b7e14947c34d,2017,10,2025
浙江,330000,12f8b7e14947c34d,2017,12,1822
浙江,330000,7a7885e2d7c00bcf,2016,1,2002
浙江,330000,7a7885e2d7c00bcf,2016,3,2543
浙江,330000,7a7885e2d7c00bcf,2016,2,2331
浙江,330000,212083a9246d2fd3,2017,6,3154
浙江,330000,7a7885e2d7c00bcf,2016,4,2662
浙江,330000,7a7885e2d7c00bcf,2016,6,2193
浙江,330000,7a7885e2d7c00bcf,2016,7,2138
浙江,330000,7a7885e2d7c00bcf,2016,8,2160
浙江,330000,7a7885e2d7c00bcf,2016,9,2245
浙江,330000,7a7885e2d7c00bcf,2016,5,2885
浙江,330000,9c1c7ee8ebdda299,2017,2,637
浙江,330000,7a7885e2d7c00bcf,2016,11,2049
浙江,330000,7a7885e2d7c00bcf,2016,12,2260
浙江,330000,7a7885e2d7c00bcf,2017,1,1794
浙江,330000,7a7885e2d7c00bcf,2017,2,2488
浙江,330000,7a7885e2d7c00bcf,2017,3,2455
浙江,330000,7a7885e2d7c00bcf,2017,4,2312
浙江,330000,7a7885e2d7c00bcf,2017,5,2367
浙江,330000,7a7885e2d7c00bcf,2017,8,3013
浙江,330000,7a7885e2d7c00bcf,2017,9,2478
浙江,330000,7a7885e2d7c00bcf,2017,10,2519
浙江,330000,7a7885e2d7c00bcf,2017,12,2344
浙江,330000,7a7885e2d7c00bcf,2017,6,2383
浙江,330000,12f8b7e14947c34d,2017,11,1791
浙江,330000,c6833cb891626c17,2016,2,2313
浙江,330000,c6833cb891626c17,2016,3,2579
浙江,330000,7a7885e2d7c00bcf,2017,7,2538
浙江,330000,c6833cb891626c17,2016,4,2328
浙江,330000,c6833cb891626c17,2016,5,2222
浙江,330000,c6833cb891626c17,2016,6,2166
浙江,330000,c6833cb891626c17,2016,7,2054
浙江,330000,c6833cb891626c17,2016,8,2167
浙江,330000,c6833cb891626c17,2016,9,2887
浙江,330000,c6833cb891626c17,2016,10,2896
浙江,330000,c6833cb891626c17,2016,12,3026
浙江,330000,c6833cb891626c17,2016,11,2787
浙江,330000,c6833cb891626c17,2017,2,2332
浙江,330000,c6833cb891626c17,2017,3,1826
浙江,330000,c6833cb891626c17,2017,4,1364
浙江,330000,c6833cb891626c17,2017,7,1688
浙江,330000,c6833cb891626c17,2017,6,1816
浙江,330000,c6833cb891626c17,2017,8,1811
浙江,330000,c6833cb891626c17,2017,9,1767
浙江,330000,c6833cb891626c17,2017,10,2186
浙江,330000,c6833cb891626c17,2017,11,1840
浙江,330000,c6833cb891626c17,2017,12,1971
浙江,330000,12f8b7e14947c34d,2016,8,1846
浙江,330000,12f8b7e14947c34d,2016,9,2152
浙江,330000,c6833cb891626c17,2016,1,2637
浙江,330000,346393c2c6305fb1,2016,2,500
浙江,330000,346393c2c6305fb1,2016,3,586
浙江,330000,346393c2c6305fb1,2016,4,514
浙江,330000,346393c2c6305fb1,2016,5,458
浙江,330000,346393c2c6305fb1,2016,6,463
浙江,330000,346393c2c6305fb1,2016,7,416
浙江,330000,346393c2c6305fb1,2016,8,450
浙江,330000,346393c2c6305fb1,2016,9,517
浙江,330000,346393c2c6305fb1,2016,10,502
浙江,330000,346393c2c6305fb1,2016,11,453
浙江,330000,346393c2c6305fb1,2016,12,445
浙江,330000,346393c2c6305fb1,2017,1,333
浙江,330000,346393c2c6305fb1,2017,2,373
浙江,330000,346393c2c6305fb1,2017,3,449
浙江,330000,346393c2c6305fb1,2017,4,427
浙江,330000,346393c2c6305fb1,2017,5,503
浙江,330000,346393c2c6305fb1,2017,6,575
浙江,330000,346393c2c6305fb1,2017,7,481
浙江,330000,346393c2c6305fb1,2017,8,511
浙江,330000,346393c2c6305fb1,2017,9,496
浙江,330000,346393c2c6305fb1,2017,11,411
浙江,330000,346393c2c6305fb1,2017,10,359
浙江,330000,c6833cb891626c17,2017,1,1815
浙江,330000,346393c2c6305fb1,2017,12,431
浙江,330000,346393c2c6305fb1,2016,1,718
浙江,330000,d0f245b8781e3631,2016,1,4372
浙江,330000,d0f245b8781e3631,2016,2,1173
浙江,330000,d0f245b8781e3631,2016,3,1738
浙江,330000,d0f245b8781e3631,2016,5,1577
浙江,330000,d0f245b8781e3631,2016,6,2250
浙江,330000,d0f245b8781e3631,2016,7,3095
浙江,330000,d0f245b8781e3631,2016,9,3076
浙江,330000,d0f245b8781e3631,2016,10,2726
浙江,330000,d0f245b8781e3631,2016,11,2241
浙江,330000,d0f245b8781e3631,2016,12,2065
浙江,330000,d0f245b8781e3631,2016,8,4844
浙江,330000,d0f245b8781e3631,2017,4,1355
浙江,330000,d0f245b8781e3631,2017,5,1572
浙江,330000,d0f245b8781e3631,2017,6,1535
浙江,330000,d0f245b8781e3631,2017,7,1193
浙江,330000,d0f245b8781e3631,2017,8,1342
浙江,330000,d0f245b8781e3631,2017,9,1412
浙江,330000,d0f245b8781e3631,2017,10,1552
浙江,330000,d0f245b8781e3631,2017,11,1301
浙江,330000,d0f245b8781e3631,2017,12,1396
浙江,330000,7a7885e2d7c00bcf,2016,10,2348
浙江,330000,d0f245b8781e3631,2017,1,1198
浙江,330000,17363f08d683d52b,2016,1,6740
浙江,330000,17363f08d683d52b,2016,2,6080
浙江,330000,17363f08d683d52b,2016,3,6834
浙江,330000,17363f08d683d52b,2016,6,4501
浙江,330000,7a7885e2d7c00bcf,2017,11,2313
浙江,330000,17363f08d683d52b,2016,7,4709
浙江,330000,c6833cb891626c17,2017,5,1664
浙江,330000,17363f08d683d52b,2016,8,4886
浙江,330000,17363f08d683d52b,2016,9,6712
浙江,330000,17363f08d683d52b,2016,10,6321
浙江,330000,17363f08d683d52b,2016,12,5469
浙江,330000,17363f08d683d52b,2017,1,3992
浙江,330000,17363f08d683d52b,2017,2,5108
浙江,330000,17363f08d683d52b,2017,4,2544
浙江,330000,17363f08d683d52b,2017,5,2687
浙江,330000,17363f08d683d52b,2017,6,2763
浙江,330000,17363f08d683d52b,2017,8,1829
浙江,330000,17363f08d683d52b,2017,9,2086
浙江,330000,17363f08d683d52b,2017,10,1869
浙江,330000,17363f08d683d52b,2017,11,3895
浙江,330000,17363f08d683d52b,2017,12,4863
浙江,330000,d0f245b8781e3631,2016,4,1517
浙江,330000,d0f245b8781e3631,2017,2,1390
浙江,330000,17363f08d683d52b,2016,11,5441
浙江,330000,17363f08d683d52b,2016,5,5039
浙江,330000,a28bb927b6fcb33c,2016,1,2053
浙江,330000,a28bb927b6fcb33c,2016,2,1827
浙江,330000,a28bb927b6fcb33c,2016,3,2165
浙江,330000,a28bb927b6fcb33c,2016,4,1917
浙江,330000,a28bb927b6fcb33c,2016,5,1728
浙江,330000,a28bb927b6fcb33c,2016,7,1531
浙江,330000,a28bb927b6fcb33c,2016,9,2081
浙江,330000,a28bb927b6fcb33c,2016,10,2195
浙江,330000,a28bb927b6fcb33c,2016,11,2111
浙江,330000,a28bb927b6fcb33c,2016,12,2124
浙江,330000,a28bb927b6fcb33c,2017,2,2039
浙江,330000,a28bb927b6fcb33c,2017,1,1500
浙江,330000,a28bb927b6fcb33c,2017,4,1682
浙江,330000,a28bb927b6fcb33c,2017,5,1826
浙江,330000,a28bb927b6fcb33c,2017,7,2010
浙江,330000,17363f08d683d52b,2017,3,3860
浙江,330000,a28bb927b6fcb33c,2017,8,2027
浙江,330000,17363f08d683d52b,2017,7,1938
浙江,330000,a28bb927b6fcb33c,2017,9,2136
浙江,330000,a28bb927b6fcb33c,2017,10,2319
浙江,330000,a28bb927b6fcb33c,2017,11,2071
浙江,330000,a28bb927b6fcb33c,2017,12,2303
浙江,330000,cc21c7e91a3b5a0c,2016,2,2488
浙江,330000,cc21c7e91a3b5a0c,2016,3,3629
浙江,330000,cc21c7e91a3b5a0c,2016,4,3148
浙江,330000,cc21c7e91a3b5a0c,2016,1,1235
浙江,330000,cc21c7e91a3b5a0c,2016,6,2854
浙江,330000,cc21c7e91a3b5a0c,2016,9,3198
浙江,330000,cc21c7e91a3b5a0c,2016,8,2698
浙江,330000,17363f08d683d52b,2016,4,5534
浙江,330000,cc21c7e91a3b5a0c,2016,10,3314
浙江,330000,cc21c7e91a3b5a0c,2016,7,2569
浙江,330000,cc21c7e91a3b5a0c,2016,5,3192
浙江,330000,cc21c7e91a3b5a0c,2016,12,3384
浙江,330000,cc21c7e91a3b5a0c,2016,11,3022
浙江,330000,cc21c7e91a3b5a0c,2017,2,3550
浙江,330000,cc21c7e91a3b5a0c,2017,3,3113
浙江,330000,cc21c7e91a3b5a0c,2017,5,2969
浙江,330000,cc21c7e91a3b5a0c,2017,4,2627
浙江,330000,cc21c7e91a3b5a0c,2017,6,2919
浙江,330000,cc21c7e91a3b5a0c,2017,7,2989
浙江,330000,cc21c7e91a3b5a0c,2017,8,3343
浙江,330000,d0f245b8781e3631,2017,3,1776
浙江,330000,cc21c7e91a3b5a0c,2017,11,2449
浙江,330000,cc21c7e91a3b5a0c,2017,9,3123
浙江,330000,cc21c7e91a3b5a0c,2017,10,2991
浙江,330000,cc21c7e91a3b5a0c,2017,12,2630
浙江,330000,5b1c11c3efed5312,2016,1,3577
浙江,330000,5b1c11c3efed5312,2016,2,4566
浙江,330000,5b1c11c3efed5312,2016,5,2878
浙江,330000,5b1c11c3efed5312,2016,4,3027
浙江,330000,5b1c11c3efed5312,2016,3,4319
浙江,330000,5b1c11c3efed5312,2016,7,2278
浙江,330000,5b1c11c3efed5312,2016,9,2521
浙江,330000,cc21c7e91a3b5a0c,2017,1,2371
浙江,330000,5b1c11c3efed5312,2016,10,2610
浙江,330000,5b1c11c3efed5312,2016,11,2365
浙江,330000,5b1c11c3efed5312,2016,12,2593
浙江,330000,5b1c11c3efed5312,2016,6,2659
浙江,330000,5b1c11c3efed5312,2017,2,2216
浙江,330000,5b1c11c3efed5312,2016,8,2195
浙江,330000,5b1c11c3efed5312,2017,4,1037
浙江,330000,5b1c11c3efed5312,2017,5,1209
浙江,330000,a28bb927b6fcb33c,2016,6,1589
浙江,330000,5b1c11c3efed5312,2017,7,955
浙江,330000,5b1c11c3efed5312,2017,8,982
浙江,330000,5b1c11c3efed5312,2017,10,1173
浙江,330000,5b1c11c3efed5312,2017,3,1466
浙江,330000,5b1c11c3efed5312,2017,11,1184
浙江,330000,5b1c11c3efed5312,2017,9,1149
浙江,330000,5b1c11c3efed5312,2017,12,1238
浙江,330000,7245e0ee27b195cd,2016,1,746
浙江,330000,7245e0ee27b195cd,2016,2,631
浙江,330000,7245e0ee27b195cd,2016,4,1388
浙江,330000,7245e0ee27b195cd,2016,5,1363
浙江,330000,7245e0ee27b195cd,2016,3,1561
浙江,330000,7245e0ee27b195cd,2016,8,1610
浙江,330000,7245e0ee27b195cd,2016,6,1576
浙江,330000,7245e0ee27b195cd,2016,9,1980
浙江,330000,7245e0ee27b195cd,2016,10,1780
