province,adcode,model,bodyType,regYear,regMonth,salesVolume
湖北,420000,63065128401bb3ff,Sedan,2017,8,1415
湖南,430000,63065128401bb3ff,Sedan,2017,8,1969
福建,350000,63065128401bb3ff,Sedan,2017,8,1223
辽宁,210000,63065128401bb3ff,Sedan,2017,8,861
重庆,500000,63065128401bb3ff,Sedan,2017,8,1072
陕西,610000,63065128401bb3ff,Sedan,2017,8,1436
黑龙江,230000,63065128401bb3ff,Sedan,2017,8,467
上海,310000,ea489c253676aafc,Sedan,2017,8,334
云南,530000,ea489c253676aafc,Sedan,2017,8,578
内蒙古,150000,ea489c253676aafc,Sedan,2017,8,704
北京,110000,ea489c253676aafc,Sedan,2017,8,110
四川,510000,ea489c253676aafc,Sedan,2017,8,1050
安徽,340000,ea489c253676aafc,Sedan,2017,8,857
山东,370000,ea489c253676aafc,Sedan,2017,8,3266
山西,140000,ea489c253676aafc,Sedan,2017,8,1538
广东,440000,ea489c253676aafc,Sedan,2017,8,681
广西,450000,ea489c253676aafc,Sedan,2017,8,128
江苏,320000,ea489c253676aafc,Sedan,2017,8,955
江西,360000,ea489c253676aafc,Sedan,2017,8,217
河北,130000,ea489c253676aafc,Sedan,2017,8,3386
河南,410000,ea489c253676aafc,Sedan,2017,8,1721
浙江,330000,ea489c253676aafc,Sedan,2017,8,432
湖北,420000,ea489c253676aafc,Sedan,2017,8,172
湖南,430000,ea489c253676aafc,Sedan,2017,8,393
福建,350000,ea489c253676aafc,Sedan,2017,8,301
辽宁,210000,ea489c253676aafc,Sedan,2017,8,892
重庆,500000,ea489c253676aafc,Sedan,2017,8,199
陕西,610000,ea489c253676aafc,Sedan,2017,8,614
黑龙江,230000,ea489c253676aafc,Sedan,2017,8,859
上海,310000,cd5841d44fd7625e,Sedan,2017,8,307
云南,530000,cd5841d44fd7625e,Sedan,2017,8,418
内蒙古,150000,cd5841d44fd7625e,Sedan,2017,8,411
北京,110000,cd5841d44fd7625e,Sedan,2017,8,860
四川,510000,cd5841d44fd7625e,Sedan,2017,8,1009
安徽,340000,cd5841d44fd7625e,Sedan,2017,8,499
山东,370000,cd5841d44fd7625e,Sedan,2017,8,1927
山西,140000,cd5841d44fd7625e,Sedan,2017,8,409
广东,440000,cd5841d44fd7625e,Sedan,2017,8,839
广西,450000,cd5841d44fd7625e,Sedan,2017,8,192
江苏,320000,cd5841d44fd7625e,Sedan,2017,8,1296
江西,360000,cd5841d44fd7625e,Sedan,2017,8,309
河北,130000,cd5841d44fd7625e,Sedan,2017,8,1864
河南,410000,cd5841d44fd7625e,Sedan,2017,8,1579
浙江,330000,cd5841d44fd7625e,Sedan,2017,8,732
湖北,420000,cd5841d44fd7625e,Sedan,2017,8,546
湖南,430000,cd5841d44fd7625e,Sedan,2017,8,399
福建,350000,cd5841d44fd7625e,Sedan,2017,8,315
辽宁,210000,cd5841d44fd7625e,Sedan,2017,8,765
重庆,500000,cd5841d44fd7625e,Sedan,2017,8,381
陕西,610000,cd5841d44fd7625e,Sedan,2017,8,500
黑龙江,230000,cd5841d44fd7625e,Sedan,2017,8,1044
上海,310000,b25c4e2e3856af22,SUV,2017,8,602
云南,530000,b25c4e2e3856af22,SUV,2017,8,439
内蒙古,150000,b25c4e2e3856af22,SUV,2017,8,170
北京,110000,b25c4e2e3856af22,SUV,2017,8,270
四川,510000,b25c4e2e3856af22,SUV,2017,8,717
安徽,340000,b25c4e2e3856af22,SUV,2017,8,685
山东,370000,b25c4e2e3856af22,SUV,2017,8,940
山西,140000,b25c4e2e3856af22,SUV,2017,8,135
广东,440000,b25c4e2e3856af22,SUV,2017,8,780
广西,450000,b25c4e2e3856af22,SUV,2017,8,169
江苏,320000,b25c4e2e3856af22,SUV,2017,8,1181
江西,360000,b25c4e2e3856af22,SUV,2017,8,461
河北,130000,b25c4e2e3856af22,SUV,2017,8,679
河南,410000,b25c4e2e3856af22,SUV,2017,8,653
浙江,330000,b25c4e2e3856af22,SUV,2017,8,1334
湖北,420000,b25c4e2e3856af22,SUV,2017,8,519
湖南,430000,b25c4e2e3856af22,SUV,2017,8,642
福建,350000,b25c4e2e3856af22,SUV,2017,8,372
辽宁,210000,b25c4e2e3856af22,SUV,2017,8,272
重庆,500000,b25c4e2e3856af22,SUV,2017,8,250
陕西,610000,b25c4e2e3856af22,SUV,2017,8,238
黑龙江,230000,b25c4e2e3856af22,SUV,2017,8,238
上海,310000,4a103c30d593fbbe,Sedan,2017,8,607
云南,530000,4a103c30d593fbbe,Sedan,2017,8,556
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,8,607
北京,110000,4a103c30d593fbbe,Sedan,2017,8,542
四川,510000,4a103c30d593fbbe,Sedan,2017,8,2475
安徽,340000,4a103c30d593fbbe,Sedan,2017,8,1713
山东,370000,4a103c30d593fbbe,Sedan,2017,8,2655
山西,140000,4a103c30d593fbbe,Sedan,2017,8,866
广东,440000,4a103c30d593fbbe,Sedan,2017,8,1368
广西,450000,4a103c30d593fbbe,Sedan,2017,8,397
江苏,320000,4a103c30d593fbbe,Sedan,2017,8,3088
江西,360000,4a103c30d593fbbe,Sedan,2017,8,808
河北,130000,4a103c30d593fbbe,Sedan,2017,8,4173
河南,410000,4a103c30d593fbbe,Sedan,2017,8,2996
浙江,330000,4a103c30d593fbbe,Sedan,2017,8,2472
湖北,420000,4a103c30d593fbbe,Sedan,2017,8,966
湖南,430000,4a103c30d593fbbe,Sedan,2017,8,991
福建,350000,4a103c30d593fbbe,Sedan,2017,8,690
辽宁,210000,4a103c30d593fbbe,Sedan,2017,8,1272
重庆,500000,4a103c30d593fbbe,Sedan,2017,8,435
陕西,610000,4a103c30d593fbbe,Sedan,2017,8,835
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,8,1100
上海,310000,7a7885e2d7c00bcf,Hatchback,2017,8,758
云南,530000,7a7885e2d7c00bcf,Hatchback,2017,8,290
内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2017,8,328
北京,110000,7a7885e2d7c00bcf,Hatchback,2017,8,559
四川,510000,7a7885e2d7c00bcf,Hatchback,2017,8,820
安徽,340000,7a7885e2d7c00bcf,Hatchback,2017,8,791
山东,370000,7a7885e2d7c00bcf,Hatchback,2017,8,2002
山西,140000,7a7885e2d7c00bcf,Hatchback,2017,8,307
广东,440000,7a7885e2d7c00bcf,Hatchback,2017,8,829
广西,450000,7a7885e2d7c00bcf,Hatchback,2017,8,183
江苏,320000,7a7885e2d7c00bcf,Hatchback,2017,8,2422
江西,360000,7a7885e2d7c00bcf,Hatchback,2017,8,404
河北,130000,7a7885e2d7c00bcf,Hatchback,2017,8,1916
河南,410000,7a7885e2d7c00bcf,Hatchback,2017,8,1211
浙江,330000,7a7885e2d7c00bcf,Hatchback,2017,8,2258
湖北,420000,7a7885e2d7c00bcf,Hatchback,2017,8,504
湖南,430000,7a7885e2d7c00bcf,Hatchback,2017,8,480
福建,350000,7a7885e2d7c00bcf,Hatchback,2017,8,356
辽宁,210000,7a7885e2d7c00bcf,Hatchback,2017,8,352
重庆,500000,7a7885e2d7c00bcf,Hatchback,2017,8,116
陕西,610000,7a7885e2d7c00bcf,Hatchback,2017,8,437
黑龙江,230000,7a7885e2d7c00bcf,Hatchback,2017,8,475
上海,310000,346393c2c6305fb1,SUV,2017,8,39
云南,530000,346393c2c6305fb1,SUV,2017,8,55
内蒙古,150000,346393c2c6305fb1,SUV,2017,8,85
北京,110000,346393c2c6305fb1,SUV,2017,8,51
四川,510000,346393c2c6305fb1,SUV,2017,8,136
安徽,340000,346393c2c6305fb1,SUV,2017,8,347
山东,370000,346393c2c6305fb1,SUV,2017,8,649
山西,140000,346393c2c6305fb1,SUV,2017,8,237
广东,440000,346393c2c6305fb1,SUV,2017,8,121
广西,450000,346393c2c6305fb1,SUV,2017,8,50
江苏,320000,346393c2c6305fb1,SUV,2017,8,213
江西,360000,346393c2c6305fb1,SUV,2017,8,57
河北,130000,346393c2c6305fb1,SUV,2017,8,524
河南,410000,346393c2c6305fb1,SUV,2017,8,316
浙江,330000,346393c2c6305fb1,SUV,2017,8,72
湖北,420000,346393c2c6305fb1,SUV,2017,8,127
湖南,430000,346393c2c6305fb1,SUV,2017,8,161
福建,350000,346393c2c6305fb1,SUV,2017,8,28
辽宁,210000,346393c2c6305fb1,SUV,2017,8,200
重庆,500000,346393c2c6305fb1,SUV,2017,8,79
陕西,610000,346393c2c6305fb1,SUV,2017,8,85
黑龙江,230000,346393c2c6305fb1,SUV,2017,8,123
上海,310000,02aab221aabc03b9,Sedan,2017,8,727
云南,530000,02aab221aabc03b9,Sedan,2017,8,267
内蒙古,150000,02aab221aabc03b9,Sedan,2017,8,112
北京,110000,02aab221aabc03b9,Sedan,2017,8,630
四川,510000,02aab221aabc03b9,Sedan,2017,8,576
安徽,340000,02aab221aabc03b9,Sedan,2017,8,353
山东,370000,02aab221aabc03b9,Sedan,2017,8,526
山西,140000,02aab221aabc03b9,Sedan,2017,8,124
广东,440000,02aab221aabc03b9,Sedan,2017,8,1304
广西,450000,02aab221aabc03b9,Sedan,2017,8,153
江苏,320000,02aab221aabc03b9,Sedan,2017,8,1583
江西,360000,02aab221aabc03b9,Sedan,2017,8,215
河北,130000,02aab221aabc03b9,Sedan,2017,8,362
河南,410000,02aab221aabc03b9,Sedan,2017,8,407
浙江,330000,02aab221aabc03b9,Sedan,2017,8,1537
湖北,420000,02aab221aabc03b9,Sedan,2017,8,321
湖南,430000,02aab221aabc03b9,Sedan,2017,8,275
福建,350000,02aab221aabc03b9,Sedan,2017,8,477
辽宁,210000,02aab221aabc03b9,Sedan,2017,8,316
重庆,500000,02aab221aabc03b9,Sedan,2017,8,263
陕西,610000,02aab221aabc03b9,Sedan,2017,8,252
黑龙江,230000,02aab221aabc03b9,Sedan,2017,8,134
上海,310000,5d7fb682edd0f937,SUV,2017,8,299
云南,530000,5d7fb682edd0f937,SUV,2017,8,169
内蒙古,150000,5d7fb682edd0f937,SUV,2017,8,89
北京,110000,5d7fb682edd0f937,SUV,2017,8,246
四川,510000,5d7fb682edd0f937,SUV,2017,8,271
安徽,340000,5d7fb682edd0f937,SUV,2017,8,222
山东,370000,5d7fb682edd0f937,SUV,2017,8,292
山西,140000,5d7fb682edd0f937,SUV,2017,8,94
广东,440000,5d7fb682edd0f937,SUV,2017,8,478
广西,450000,5d7fb682edd0f937,SUV,2017,8,94
江苏,320000,5d7fb682edd0f937,SUV,2017,8,701
江西,360000,5d7fb682edd0f937,SUV,2017,8,127
河北,130000,5d7fb682edd0f937,SUV,2017,8,222
河南,410000,5d7fb682edd0f937,SUV,2017,8,216
浙江,330000,5d7fb682edd0f937,SUV,2017,8,732
湖北,420000,5d7fb682edd0f937,SUV,2017,8,241
湖南,430000,5d7fb682edd0f937,SUV,2017,8,198
福建,350000,5d7fb682edd0f937,SUV,2017,8,201
辽宁,210000,5d7fb682edd0f937,SUV,2017,8,145
重庆,500000,5d7fb682edd0f937,SUV,2017,8,110
陕西,610000,5d7fb682edd0f937,SUV,2017,8,140
黑龙江,230000,5d7fb682edd0f937,SUV,2017,8,83
上海,310000,a207df29ec9583f0,SUV,2017,8,694
云南,530000,a207df29ec9583f0,SUV,2017,8,250
内蒙古,150000,a207df29ec9583f0,SUV,2017,8,128
北京,110000,a207df29ec9583f0,SUV,2017,8,824
四川,510000,a207df29ec9583f0,SUV,2017,8,440
安徽,340000,a207df29ec9583f0,SUV,2017,8,259
山东,370000,a207df29ec9583f0,SUV,2017,8,468
山西,140000,a207df29ec9583f0,SUV,2017,8,152
广东,440000,a207df29ec9583f0,SUV,2017,8,1109
广西,450000,a207df29ec9583f0,SUV,2017,8,129
江苏,320000,a207df29ec9583f0,SUV,2017,8,1080
江西,360000,a207df29ec9583f0,SUV,2017,8,197
河北,130000,a207df29ec9583f0,SUV,2017,8,298
河南,410000,a207df29ec9583f0,SUV,2017,8,287
浙江,330000,a207df29ec9583f0,SUV,2017,8,1063
湖北,420000,a207df29ec9583f0,SUV,2017,8,384
湖南,430000,a207df29ec9583f0,SUV,2017,8,249
福建,350000,a207df29ec9583f0,SUV,2017,8,330
辽宁,210000,a207df29ec9583f0,SUV,2017,8,299
重庆,500000,a207df29ec9583f0,SUV,2017,8,198
陕西,610000,a207df29ec9583f0,SUV,2017,8,224
黑龙江,230000,a207df29ec9583f0,SUV,2017,8,123
上海,310000,b4be3a4917289c82,Hatchback,2017,8,182
云南,530000,b4be3a4917289c82,Hatchback,2017,8,46
内蒙古,150000,b4be3a4917289c82,Hatchback,2017,8,27
北京,110000,b4be3a4917289c82,Hatchback,2017,8,112
四川,510000,b4be3a4917289c82,Hatchback,2017,8,184
安徽,340000,b4be3a4917289c82,Hatchback,2017,8,108
山东,370000,b4be3a4917289c82,Hatchback,2017,8,180
山西,140000,b4be3a4917289c82,Hatchback,2017,8,27
广东,440000,b4be3a4917289c82,Hatchback,2017,8,225
广西,450000,b4be3a4917289c82,Hatchback,2017,8,38
江苏,320000,b4be3a4917289c82,Hatchback,2017,8,426
江西,360000,b4be3a4917289c82,Hatchback,2017,8,50
河北,130000,b4be3a4917289c82,Hatchback,2017,8,118
河南,410000,b4be3a4917289c82,Hatchback,2017,8,121
浙江,330000,b4be3a4917289c82,Hatchback,2017,8,511
湖北,420000,b4be3a4917289c82,Hatchback,2017,8,103
湖南,430000,b4be3a4917289c82,Hatchback,2017,8,85
福建,350000,b4be3a4917289c82,Hatchback,2017,8,64
辽宁,210000,b4be3a4917289c82,Hatchback,2017,8,75
重庆,500000,b4be3a4917289c82,Hatchback,2017,8,40
陕西,610000,b4be3a4917289c82,Hatchback,2017,8,90
黑龙江,230000,b4be3a4917289c82,Hatchback,2017,8,30
上海,310000,ef76a85c4b39f693,Sedan,2017,8,609
云南,530000,ef76a85c4b39f693,Sedan,2017,8,277
内蒙古,150000,ef76a85c4b39f693,Sedan,2017,8,176
北京,110000,ef76a85c4b39f693,Sedan,2017,8,697
四川,510000,ef76a85c4b39f693,Sedan,2017,8,643
安徽,340000,ef76a85c4b39f693,Sedan,2017,8,453
山东,370000,ef76a85c4b39f693,Sedan,2017,8,741
山西,140000,ef76a85c4b39f693,Sedan,2017,8,177
广东,440000,ef76a85c4b39f693,Sedan,2017,8,899
广西,450000,ef76a85c4b39f693,Sedan,2017,8,145
江苏,320000,ef76a85c4b39f693,Sedan,2017,8,1451
江西,360000,ef76a85c4b39f693,Sedan,2017,8,258
河北,130000,ef76a85c4b39f693,Sedan,2017,8,563
河南,410000,ef76a85c4b39f693,Sedan,2017,8,492
浙江,330000,ef76a85c4b39f693,Sedan,2017,8,1958
湖北,420000,ef76a85c4b39f693,Sedan,2017,8,437
湖南,430000,ef76a85c4b39f693,Sedan,2017,8,429
福建,350000,ef76a85c4b39f693,Sedan,2017,8,308
辽宁,210000,ef76a85c4b39f693,Sedan,2017,8,648
重庆,500000,ef76a85c4b39f693,Sedan,2017,8,190
陕西,610000,ef76a85c4b39f693,Sedan,2017,8,366
黑龙江,230000,ef76a85c4b39f693,Sedan,2017,8,240
上海,310000,bb9fbec9a2833839,SUV,2017,8,471
云南,530000,bb9fbec9a2833839,SUV,2017,8,206
内蒙古,150000,bb9fbec9a2833839,SUV,2017,8,168
北京,110000,bb9fbec9a2833839,SUV,2017,8,274
四川,510000,bb9fbec9a2833839,SUV,2017,8,452
安徽,340000,bb9fbec9a2833839,SUV,2017,8,298
山东,370000,bb9fbec9a2833839,SUV,2017,8,574
山西,140000,bb9fbec9a2833839,SUV,2017,8,169
广东,440000,bb9fbec9a2833839,SUV,2017,8,772
广西,450000,bb9fbec9a2833839,SUV,2017,8,137
江苏,320000,bb9fbec9a2833839,SUV,2017,8,1098
江西,360000,bb9fbec9a2833839,SUV,2017,8,202
河北,130000,bb9fbec9a2833839,SUV,2017,8,411
河南,410000,bb9fbec9a2833839,SUV,2017,8,290
浙江,330000,bb9fbec9a2833839,SUV,2017,8,1285
湖北,420000,bb9fbec9a2833839,SUV,2017,8,372
湖南,430000,bb9fbec9a2833839,SUV,2017,8,332
福建,350000,bb9fbec9a2833839,SUV,2017,8,280
辽宁,210000,bb9fbec9a2833839,SUV,2017,8,209
重庆,500000,bb9fbec9a2833839,SUV,2017,8,96
陕西,610000,bb9fbec9a2833839,SUV,2017,8,189
黑龙江,230000,bb9fbec9a2833839,SUV,2017,8,128
上海,310000,da457d15788fe8ee,SUV,2017,8,558
云南,530000,da457d15788fe8ee,SUV,2017,8,252
内蒙古,150000,da457d15788fe8ee,SUV,2017,8,172
北京,110000,da457d15788fe8ee,SUV,2017,8,949
四川,510000,da457d15788fe8ee,SUV,2017,8,673
安徽,340000,da457d15788fe8ee,SUV,2017,8,317
山东,370000,da457d15788fe8ee,SUV,2017,8,632
山西,140000,da457d15788fe8ee,SUV,2017,8,187
广东,440000,da457d15788fe8ee,SUV,2017,8,1323
广西,450000,da457d15788fe8ee,SUV,2017,8,198
江苏,320000,da457d15788fe8ee,SUV,2017,8,1268
江西,360000,da457d15788fe8ee,SUV,2017,8,256
河北,130000,da457d15788fe8ee,SUV,2017,8,546
河南,410000,da457d15788fe8ee,SUV,2017,8,398
浙江,330000,da457d15788fe8ee,SUV,2017,8,1460
湖北,420000,da457d15788fe8ee,SUV,2017,8,468
湖南,430000,da457d15788fe8ee,SUV,2017,8,421
福建,350000,da457d15788fe8ee,SUV,2017,8,319
辽宁,210000,da457d15788fe8ee,SUV,2017,8,482
重庆,500000,da457d15788fe8ee,SUV,2017,8,224
陕西,610000,da457d15788fe8ee,SUV,2017,8,298
黑龙江,230000,da457d15788fe8ee,SUV,2017,8,210
上海,310000,6858d6dfe680bdf7,Sedan,2017,8,664
云南,530000,6858d6dfe680bdf7,Sedan,2017,8,267
内蒙古,150000,6858d6dfe680bdf7,Sedan,2017,8,68
北京,110000,6858d6dfe680bdf7,Sedan,2017,8,640
四川,510000,6858d6dfe680bdf7,Sedan,2017,8,645
安徽,340000,6858d6dfe680bdf7,Sedan,2017,8,364
山东,370000,6858d6dfe680bdf7,Sedan,2017,8,586
山西,140000,6858d6dfe680bdf7,Sedan,2017,8,114
广东,440000,6858d6dfe680bdf7,Sedan,2017,8,1360
广西,450000,6858d6dfe680bdf7,Sedan,2017,8,172
江苏,320000,6858d6dfe680bdf7,Sedan,2017,8,1458
江西,360000,6858d6dfe680bdf7,Sedan,2017,8,230
河北,130000,6858d6dfe680bdf7,Sedan,2017,8,437
河南,410000,6858d6dfe680bdf7,Sedan,2017,8,418
浙江,330000,6858d6dfe680bdf7,Sedan,2017,8,1906
湖北,420000,6858d6dfe680bdf7,Sedan,2017,8,383
湖南,430000,6858d6dfe680bdf7,Sedan,2017,8,409
福建,350000,6858d6dfe680bdf7,Sedan,2017,8,366
辽宁,210000,6858d6dfe680bdf7,Sedan,2017,8,305
重庆,500000,6858d6dfe680bdf7,Sedan,2017,8,268
陕西,610000,6858d6dfe680bdf7,Sedan,2017,8,219
黑龙江,230000,6858d6dfe680bdf7,Sedan,2017,8,104
上海,310000,79de4e4b24c35b04,MPV,2017,8,209
云南,530000,79de4e4b24c35b04,MPV,2017,8,496
内蒙古,150000,79de4e4b24c35b04,MPV,2017,8,189
北京,110000,79de4e4b24c35b04,MPV,2017,8,105
四川,510000,79de4e4b24c35b04,MPV,2017,8,447
安徽,340000,79de4e4b24c35b04,MPV,2017,8,904
山东,370000,79de4e4b24c35b04,MPV,2017,8,1912
山西,140000,79de4e4b24c35b04,MPV,2017,8,484
广东,440000,79de4e4b24c35b04,MPV,2017,8,2831
广西,450000,79de4e4b24c35b04,MPV,2017,8,2120
江苏,320000,79de4e4b24c35b04,MPV,2017,8,1382
江西,360000,79de4e4b24c35b04,MPV,2017,8,426
河北,130000,79de4e4b24c35b04,MPV,2017,8,1269
河南,410000,79de4e4b24c35b04,MPV,2017,8,2973
浙江,330000,79de4e4b24c35b04,MPV,2017,8,822
湖北,420000,79de4e4b24c35b04,MPV,2017,8,447
湖南,430000,79de4e4b24c35b04,MPV,2017,8,779
福建,350000,79de4e4b24c35b04,MPV,2017,8,322
辽宁,210000,79de4e4b24c35b04,MPV,2017,8,483
重庆,500000,79de4e4b24c35b04,MPV,2017,8,160
陕西,610000,79de4e4b24c35b04,MPV,2017,8,576
黑龙江,230000,79de4e4b24c35b04,MPV,2017,8,543
上海,310000,12f8b7e14947c34d,Sedan,2017,8,726
云南,530000,12f8b7e14947c34d,Sedan,2017,8,263
内蒙古,150000,12f8b7e14947c34d,Sedan,2017,8,370
北京,110000,12f8b7e14947c34d,Sedan,2017,8,101
四川,510000,12f8b7e14947c34d,Sedan,2017,8,664
安徽,340000,12f8b7e14947c34d,Sedan,2017,8,420
山东,370000,12f8b7e14947c34d,Sedan,2017,8,1138
山西,140000,12f8b7e14947c34d,Sedan,2017,8,345
广东,440000,12f8b7e14947c34d,Sedan,2017,8,249
广西,450000,12f8b7e14947c34d,Sedan,2017,8,76
江苏,320000,12f8b7e14947c34d,Sedan,2017,8,1318
江西,360000,12f8b7e14947c34d,Sedan,2017,8,281
河北,130000,12f8b7e14947c34d,Sedan,2017,8,860
河南,410000,12f8b7e14947c34d,Sedan,2017,8,755
浙江,330000,12f8b7e14947c34d,Sedan,2017,8,714
湖北,420000,12f8b7e14947c34d,Sedan,2017,8,228
湖南,430000,12f8b7e14947c34d,Sedan,2017,8,398
福建,350000,12f8b7e14947c34d,Sedan,2017,8,252
辽宁,210000,12f8b7e14947c34d,Sedan,2017,8,144
重庆,500000,12f8b7e14947c34d,Sedan,2017,8,136
陕西,610000,12f8b7e14947c34d,Sedan,2017,8,763
黑龙江,230000,12f8b7e14947c34d,Sedan,2017,8,153
上海,310000,04e66e578f653ab9,Sedan,2017,8,364
云南,530000,04e66e578f653ab9,Sedan,2017,8,133
内蒙古,150000,04e66e578f653ab9,Sedan,2017,8,52
北京,110000,04e66e578f653ab9,Sedan,2017,8,120
四川,510000,04e66e578f653ab9,Sedan,2017,8,240
安徽,340000,04e66e578f653ab9,Sedan,2017,8,141
山东,370000,04e66e578f653ab9,Sedan,2017,8,313
山西,140000,04e66e578f653ab9,Sedan,2017,8,67
广东,440000,04e66e578f653ab9,Sedan,2017,8,115
广西,450000,04e66e578f653ab9,Sedan,2017,8,34
江苏,320000,04e66e578f653ab9,Sedan,2017,8,427
江西,360000,04e66e578f653ab9,Sedan,2017,8,62
河北,130000,04e66e578f653ab9,Sedan,2017,8,222
河南,410000,04e66e578f653ab9,Sedan,2017,8,253
浙江,330000,04e66e578f653ab9,Sedan,2017,8,265
湖北,420000,04e66e578f653ab9,Sedan,2017,8,75
湖南,430000,04e66e578f653ab9,Sedan,2017,8,142
福建,350000,04e66e578f653ab9,Sedan,2017,8,71
辽宁,210000,04e66e578f653ab9,Sedan,2017,8,41
重庆,500000,04e66e578f653ab9,Sedan,2017,8,75
陕西,610000,04e66e578f653ab9,Sedan,2017,8,151
黑龙江,230000,04e66e578f653ab9,Sedan,2017,8,39
上海,310000,dff803b4024d261d,Sedan,2017,8,229
云南,530000,dff803b4024d261d,Sedan,2017,8,64
内蒙古,150000,dff803b4024d261d,Sedan,2017,8,126
北京,110000,dff803b4024d261d,Sedan,2017,8,536
四川,510000,dff803b4024d261d,Sedan,2017,8,476
安徽,340000,dff803b4024d261d,Sedan,2017,8,244
山东,370000,dff803b4024d261d,Sedan,2017,8,968
山西,140000,dff803b4024d261d,Sedan,2017,8,214
广东,440000,dff803b4024d261d,Sedan,2017,8,1632
广西,450000,dff803b4024d261d,Sedan,2017,8,240
江苏,320000,dff803b4024d261d,Sedan,2017,8,808
江西,360000,dff803b4024d261d,Sedan,2017,8,228
河北,130000,dff803b4024d261d,Sedan,2017,8,546
河南,410000,dff803b4024d261d,Sedan,2017,8,287
浙江,330000,dff803b4024d261d,Sedan,2017,8,739
湖北,420000,dff803b4024d261d,Sedan,2017,8,667
湖南,430000,dff803b4024d261d,Sedan,2017,8,402
福建,350000,dff803b4024d261d,Sedan,2017,8,652
辽宁,210000,dff803b4024d261d,Sedan,2017,8,346
重庆,500000,dff803b4024d261d,Sedan,2017,8,265
陕西,610000,dff803b4024d261d,Sedan,2017,8,222
黑龙江,230000,dff803b4024d261d,Sedan,2017,8,126
上海,310000,61e73e32ad101892,SUV,2017,8,305
云南,530000,61e73e32ad101892,SUV,2017,8,328
内蒙古,150000,61e73e32ad101892,SUV,2017,8,554
北京,110000,61e73e32ad101892,SUV,2017,8,710
四川,510000,61e73e32ad101892,SUV,2017,8,853
安徽,340000,61e73e32ad101892,SUV,2017,8,240
山东,370000,61e73e32ad101892,SUV,2017,8,792
山西,140000,61e73e32ad101892,SUV,2017,8,326
广东,440000,61e73e32ad101892,SUV,2017,8,2104
广西,450000,61e73e32ad101892,SUV,2017,8,340
江苏,320000,61e73e32ad101892,SUV,2017,8,698
江西,360000,61e73e32ad101892,SUV,2017,8,241
河北,130000,61e73e32ad101892,SUV,2017,8,1094
河南,410000,61e73e32ad101892,SUV,2017,8,714
浙江,330000,61e73e32ad101892,SUV,2017,8,739
湖北,420000,61e73e32ad101892,SUV,2017,8,1196
湖南,430000,61e73e32ad101892,SUV,2017,8,587
福建,350000,61e73e32ad101892,SUV,2017,8,322
辽宁,210000,61e73e32ad101892,SUV,2017,8,909
重庆,500000,61e73e32ad101892,SUV,2017,8,383
陕西,610000,61e73e32ad101892,SUV,2017,8,615
黑龙江,230000,61e73e32ad101892,SUV,2017,8,428
上海,310000,a432c483b5beb856,Sedan,2017,8,56
云南,530000,a432c483b5beb856,Sedan,2017,8,116
内蒙古,150000,a432c483b5beb856,Sedan,2017,8,105
北京,110000,a432c483b5beb856,Sedan,2017,8,40
四川,510000,a432c483b5beb856,Sedan,2017,8,287
安徽,340000,a432c483b5beb856,Sedan,2017,8,120
山东,370000,a432c483b5beb856,Sedan,2017,8,260
山西,140000,a432c483b5beb856,Sedan,2017,8,108
广东,440000,a432c483b5beb856,Sedan,2017,8,615
广西,450000,a432c483b5beb856,Sedan,2017,8,120
江苏,320000,a432c483b5beb856,Sedan,2017,8,423
江西,360000,a432c483b5beb856,Sedan,2017,8,192
河北,130000,a432c483b5beb856,Sedan,2017,8,217
河南,410000,a432c483b5beb856,Sedan,2017,8,365
浙江,330000,a432c483b5beb856,Sedan,2017,8,549
湖北,420000,a432c483b5beb856,Sedan,2017,8,148
湖南,430000,a432c483b5beb856,Sedan,2017,8,229
福建,350000,a432c483b5beb856,Sedan,2017,8,134
辽宁,210000,a432c483b5beb856,Sedan,2017,8,164
重庆,500000,a432c483b5beb856,Sedan,2017,8,95
陕西,610000,a432c483b5beb856,Sedan,2017,8,86
黑龙江,230000,a432c483b5beb856,Sedan,2017,8,93
上海,310000,0797526c057dcf5b,Sedan,2017,8,341
云南,530000,0797526c057dcf5b,Sedan,2017,8,210
内蒙古,150000,0797526c057dcf5b,Sedan,2017,8,396
北京,110000,0797526c057dcf5b,Sedan,2017,8,421
四川,510000,0797526c057dcf5b,Sedan,2017,8,1179
安徽,340000,0797526c057dcf5b,Sedan,2017,8,638
山东,370000,0797526c057dcf5b,Sedan,2017,8,2770
山西,140000,0797526c057dcf5b,Sedan,2017,8,1077
广东,440000,0797526c057dcf5b,Sedan,2017,8,10514
广西,450000,0797526c057dcf5b,Sedan,2017,8,2291
江苏,320000,0797526c057dcf5b,Sedan,2017,8,2603
江西,360000,0797526c057dcf5b,Sedan,2017,8,1342
河北,130000,0797526c057dcf5b,Sedan,2017,8,2449
河南,410000,0797526c057dcf5b,Sedan,2017,8,2272
浙江,330000,0797526c057dcf5b,Sedan,2017,8,1896
湖北,420000,0797526c057dcf5b,Sedan,2017,8,1051
湖南,430000,0797526c057dcf5b,Sedan,2017,8,1858
福建,350000,0797526c057dcf5b,Sedan,2017,8,1476
辽宁,210000,0797526c057dcf5b,Sedan,2017,8,2151
